LIT101.Pv,FIT101.Pv
0.0069230252750564275,4.812082623252787e-06
0.00698730423298376,4.720922948669298e-06
0.007079229764588667,4.641783055615162e-06
0.007162824528481356,4.570239096558098e-06
0.007256575744411627,4.505127841366678e-06
0.0073553367428760485,4.447918767601829e-06
0.007463569237597616,4.394911897525009e-06
0.007651947182580711,4.343641485588893e-06
0.007823883506796197,4.2961056282428875e-06
0.007963574809903059,4.257728805633308e-06
0.008134126129157017,4.22417009764466e-06
0.008352773672534761,4.1951050983359455e-06
0.008593095036457511,4.17002809234406e-06
0.008759353871210464,4.156188070871444e-06
0.008902625731341731,4.143554414413192e-06
0.008978166253577356,4.140028431490657e-06
0.00900979761780724,4.136079405662324e-06
0.009034869375524213,4.140120849291153e-06
0.00910906521873601,4.151378120188093e-06
0.00919844303065564,4.169473899727956e-06
0.009260010504531289,4.188084007793191e-06
0.009300412703859031,4.206205270383678e-06
0.009382267334319976,4.242186452786678e-06
0.009462100594868378,4.275241792365871e-06
0.009462369816970826,4.311950487187235e-06
0.009490891774820431,4.359296131004978e-06
0.009492911841386667,4.410963517321315e-06
0.009517173996951346,4.467465388699928e-06
0.009486379638101627,4.5104704959502325e-06
0.009450022343136034,4.57158712252904e-06
0.009443815701694476,4.635643755259341e-06
0.009447963857584733,4.683808931546518e-06
0.009455076885755587,4.7634420955157405e-06
0.009487646773789141,4.831302164455311e-06
0.00952800197780812,4.91555311728902e-06
0.00958052845712761,5.011056207767049e-06
0.00958404200590935,5.084910219798483e-06
0.009559232248298237,5.101470278569276e-06
0.009505146572651493,5.1918676214092e-06
0.009436907069452405,5.2781031536673165e-06
0.009344669672036439,5.385160519472363e-06
0.009242824941962957,5.4492816709254354e-06
0.009140744479158115,5.551939493267146e-06
0.009018531376989401,5.633887362153691e-06
0.00887693936582335,5.730150325802356e-06
0.008751813018194703,5.842150729971444e-06
0.008652321676685908,5.917423473677611e-06
0.008538314927003526,6.023165751239494e-06
0.008395558875859388,6.0940079443865905e-06
0.008228854024480948,6.207533810717592e-06
0.008058482483078023,6.261752455953099e-06
0.007833525970924902,6.333447179741649e-06
0.007541980763922882,6.384641134202229e-06
0.007205577527072163,6.520362546138849e-06
0.006901721072594022,6.579109509693518e-06
0.006623478023453839,6.67260813058355e-06
0.006343876883850633,6.653937951855751e-06
0.006064364149983984,6.716499464374155e-06
0.005830531399969605,6.81302253798972e-06
0.005654582796663294,6.889959721087755e-06
0.005513810271958326,6.872764665065885e-06
0.0053637502654536266,6.9566391904460345e-06
0.005239852527021113,6.977963407946846e-06
0.005112718702809039,7.060573883013732e-06
0.004943750352011625,7.066738577872951e-06
0.00475365400606628,7.137255948825675e-06
0.0046244929399266695,7.194311316321746e-06
0.004508422116046522,7.199926735235174e-06
0.004430901199194506,7.2309639117413655e-06
0.004366852933441078,7.279476216107139e-06
0.004347409984449959,7.330569323325357e-06
0.004369202275692946,7.377813216884651e-06
0.004418079697927297,7.392136006560459e-06
0.004476204914871056,7.395805705105961e-06
0.004549362560175149,7.476443714244755e-06
0.004632368933338107,7.490294131907993e-06
0.004711316637985558,7.535982816501049e-06
0.0047738346974221905,7.498653542398898e-06
0.004807288764832793,7.52397583406635e-06
0.004781701554419723,7.510199011718834e-06
0.004729026050502514,7.563558093084029e-06
0.004728871575796137,7.502293232832201e-06
0.004738505465319956,7.5033302473483575e-06
0.004707621952439172,7.538809100575648e-06
0.004671173436620324,7.4962286734747235e-06
0.00461432915048022,7.478038254415953e-06
0.004599903375226666,7.455192822630972e-06
0.004599296978681275,7.375648571822611e-06
0.004575371598344601,7.450532675964498e-06
0.004550349797333267,7.4590178859711144e-06
0.004491077351793532,7.369587982771393e-06
0.004455437205132823,7.385633730186645e-06
0.004455548426247105,7.341923556308805e-06
0.0044648937971003945,7.266715055858491e-06
0.004491507112819498,7.276966755374407e-06
0.004501740798676165,7.224439939275869e-06
0.0045318025085004775,7.213908247274044e-06
0.004573922269016476,7.1311722371461085e-06
0.004619642573079143,7.06432930229368e-06
0.004681882395292162,7.078662518991696e-06
0.004776401328626296,6.993122419199129e-06
0.0049493182192998034,6.938355228507341e-06
0.005085643570860343,6.880712134262982e-06
0.005255617986672037,6.813090126974822e-06
0.005445882990884462,6.744669340704353e-06
0.005658644227394851,6.6980635909555384e-06
0.005921411210307739,6.549825455066475e-06
0.006183498346627002,6.472783395222262e-06
0.006428215691239034,6.413882192825062e-06
0.006686823360403606,6.288043325104742e-06
0.006887023981785917,6.216876852512682e-06
0.007034194690782754,6.040085736882389e-06
0.007225463435891127,5.957447224670676e-06
0.007443445720288689,5.8331045094571024e-06
0.007638906941912245,5.692365775618787e-06
0.007842168820290043,5.580371365625919e-06
0.008052507525963863,5.394551220384153e-06
0.008222875996988063,5.28516436453727e-06
0.00835532959446784,5.190380356041394e-06
0.008475104678564807,5.017882521540553e-06
0.008599546492449298,4.911009005202638e-06
0.008749161590967773,4.763362438386931e-06
0.008937163088696505,4.587624247390694e-06
0.00910028258008925,4.424636016794187e-06
0.009201426115529461,4.306620879754539e-06
0.009278250057710434,4.118572777687263e-06
0.009299459461607741,3.979475305430913e-06
0.009373486392720237,3.86045838181003e-06
0.009455925882280069,3.6882236987646754e-06
0.009554587369361971,3.5275695790037974e-06
0.009707942560512868,3.4396328272496187e-06
0.009843690872756519,3.2915165886391687e-06
0.009937319895026846,3.1828490644217334e-06
0.010104215250398943,3.057175904118183e-06
0.010283378986951416,2.90974903236485e-06
0.010452266849429522,2.8295378982081768e-06
0.010589781006593774,2.735166266107832e-06
0.010699638022950887,2.6093081717908084e-06
0.010766989403851245,2.4988265288442926e-06
0.01078898341918287,2.4189956009598723e-06
0.010823586153605525,2.3090939447187783e-06
0.010850349023246133,2.2285912036551966e-06
0.010853671121179681,2.1403146266460447e-06
0.010825870548815696,2.060151610795008e-06
0.010728010065894194,1.9911838986264494e-06
0.010697477360957086,1.9199014325737193e-06
0.010656333777439646,1.8628627802129427e-06
0.010561350425611566,1.811766135017869e-06
0.010450650547989071,1.7630669662163645e-06
0.010235215456643831,1.7230571029718904e-06
0.01005062055021767,1.6937517762332284e-06
0.00987580024703216,1.6727518273170853e-06
0.009665145048800611,1.65470611445002e-06
0.009416188043790125,1.643098285291957e-06
0.009147787643432718,1.6522825848857188e-06
0.008901785324497175,1.6501876173085258e-06
0.00867991861446452,1.6628442898088587e-06
0.008471796020446185,1.6872350789417142e-06
0.00827116948173026,1.7006301937433354e-06
0.00806828144031509,1.7316820086485848e-06
0.007890112147972474,1.7520958887319119e-06
0.007709636544392296,1.7884201727759915e-06
0.00755922644900982,1.8256015321301e-06
0.007429001795264947,1.8721317991030976e-06
0.007285018366614123,1.9232835465487114e-06
0.007177667642520096,1.9859609793821306e-06
0.007022184125755371,2.0064685760256644e-06
0.006900431615637135,2.071862336738376e-06
0.006826500421420112,2.137141615482276e-06
0.0067489617769470305,2.1736750930173576e-06
0.006628186656516225,2.264479520003304e-06
0.006533861857659192,2.340822358854374e-06
0.006461005406487213,2.395003192875768e-06
0.0063798056573234185,2.4744636500176795e-06
0.006277563050887023,2.5298748531419706e-06
0.006147169127904159,2.6233329633529313e-06
0.00601230875910871,2.7069284106405003e-06
0.005909513838862384,2.8092286651878556e-06
0.005774716506310984,2.864358548458623e-06
0.005691514631957937,2.9105914205777387e-06
0.005618413281092206,2.995800376331496e-06
0.0055562653821214746,3.0435109386985534e-06
0.005487928886716185,3.1309831708426863e-06
0.005373713730378046,3.238482345564962e-06
0.005271756117030592,3.2872637061564145e-06
0.005189501069510337,3.377622302504907e-06
0.005074307883836971,3.4645515263331816e-06
0.0049399652018185854,3.53708223224114e-06
0.004810964938483517,3.613414771561537e-06
0.004742962595031524,3.659146697739211e-06
0.004613312835867103,3.746424444082732e-06
0.004471161942732231,3.791051491510803e-06
0.004377294497479753,3.830661059201166e-06
0.0043316537455512305,3.9488536310863335e-06
0.004269382813527587,3.980803556859203e-06
0.0042253429479282255,3.989435916079929e-06
0.0041899481006558385,4.062947703637141e-06
0.004216682450562211,4.113185019230525e-06
0.004253580491432056,4.170227054709624e-06
0.004281544306408461,4.223276483790219e-06
0.004331271696054107,4.241556879843132e-06
0.0043662714212422795,4.275333216770261e-06
0.004456055034363536,4.336662768335506e-06
0.004582928446703002,4.3633570751153615e-06
0.004779401084599218,4.364022526598168e-06
0.004978302039548666,4.393124329605628e-06
0.005204978986285327,4.434663530132841e-06
0.005481321080588045,4.417925171832278e-06
0.005700905803905003,4.448956310347529e-06
0.005992316993272475,4.4556200061570315e-06
0.006316099147352068,4.431358503027607e-06
0.0066404047573698465,4.468299961846399e-06
0.006949440043608327,4.452304291538191e-06
0.007267750978389436,4.4135452992024225e-06
0.007694263400474654,4.3812109026447145e-06
0.008124800838455995,4.303720637239874e-06
0.008583794597628432,4.280729759668228e-06
0.008952214382773433,4.215666897938961e-06
0.009311007660993558,4.190470694843731e-06
0.009731378806076652,4.077300696658098e-06
0.010118600446165481,3.981101610868685e-06
0.01056300126039497,3.89812135262758e-06
0.010966012460643295,3.7647104417233566e-06
0.011352646743317601,3.6062225764331896e-06
0.011717268465618472,3.4828561642231046e-06
0.0120759730998772,3.3681123265292173e-06
0.01243027842760781,3.209384521620645e-06
0.01285150189762905,3.0425005284916614e-06
0.013274355806427286,2.9086178209389303e-06
0.013639008629005963,2.741613639302883e-06
0.013965744432792648,2.608948149805436e-06
0.014254692159743572,2.4937282746611183e-06
0.014545801310514594,2.327765469625533e-06
0.014754464325399931,2.2145756573559623e-06
0.014788390495223966,2.107185481127251e-06
0.014791765623534308,2.035497534451832e-06
0.01470705683923826,1.9463961357356805e-06
0.01460366889742339,1.9054112657029369e-06
0.014515173243280095,1.8812113161188748e-06
0.01439343561261975,1.849270663447274e-06
0.014304755875991922,1.8566678432437497e-06
0.014113245544505545,1.8972577851758543e-06
0.013856900197067404,1.9460507495148993e-06
0.013575300789565663,2.0190563199839566e-06
0.013232967409759544,2.1152625045005315e-06
0.012786517583135806,2.2354854366008387e-06
0.012375934599305367,2.3705902309739678e-06
0.011904800528365131,2.5233962428481324e-06
0.011418807441384266,2.7148980965531014e-06
0.010881370673454304,2.9010019744287833e-06
0.010330403622499951,3.12587213417657e-06
0.009795399847154601,3.35847265147358e-06
0.009275364993400157,3.611365163792383e-06
0.008786816682934923,3.9036790057916475e-06
0.00833573729189416,4.178844196080454e-06
0.008013376559420856,4.4478940488895665e-06
0.007630724727962316,4.743505530587638e-06
0.007235029830684134,5.082388601494274e-06
0.006747935571775399,5.377190043380498e-06
0.006325115653491722,5.733366405429041e-06
0.005954065505027286,6.126976920714279e-06
0.005558810098207559,6.491983417013236e-06
0.005324247325301612,6.796404468852509e-06
0.005113294691118518,7.221296210906808e-06
0.004990728936039215,7.576307369671955e-06
0.004884768951555518,7.90059810363795e-06
0.004802341388854922,8.28811646196743e-06
0.004668089031328362,8.656994465728226e-06
0.004635608352744082,9.00680612893635e-06
0.004587689770103359,9.392559753840004e-06
0.004568532698036076,9.721138321551701e-06
0.004620134204673771,1.0007106002132144e-05
0.004658383350046135,1.0349551435506754e-05
0.0047152492736226475,1.072344219315291e-05
0.004815588867573029,1.1013805444433136e-05
0.004897155773187853,1.1312594746068263e-05
0.004916757405038324,1.1555645292829718e-05
0.004881692321426518,1.1895259083524734e-05
0.005015764215129234,1.211712823922471e-05
0.0050744646471960145,1.238563531586398e-05
0.005154624542110881,1.2632641805418455e-05
0.0051328264336936045,1.2816842885060807e-05
0.005187365308274527,1.2993288818243428e-05
0.005256361084235857,1.3171898575841991e-05
0.005222690984020418,1.3320556302054189e-05
0.005277110038421279,1.3515903103306544e-05
0.005375158537410286,1.3659618527372501e-05
0.005396088859708872,1.3760213316697106e-05
0.00540862910693991,1.3824896522735692e-05
0.005353518035163267,1.396317126293826e-05
0.005267588610800084,1.4006410449288418e-05
0.005285275015535672,1.4029526085877763e-05
0.005289067426154364,1.4039669799043493e-05
0.005180027743710859,1.4090331170606152e-05
0.0051799933134284975,1.4091573950366966e-05
0.0052251860610150035,1.4135594628860807e-05
0.005246244783729115,1.4082396879731609e-05
0.005281518142322139,1.4121927296818539e-05
0.0053458577869886625,1.4102868675792736e-05
0.005416656753196628,1.391694430951986e-05
0.00547051824571926,1.3884162291271975e-05
0.005652537532646678,1.3847191939132114e-05
0.005755150885955602,1.3780452512439368e-05
0.005943055101346672,1.3699887268617492e-05
0.0062130591473028044,1.348803391994872e-05
0.00651731955720276,1.3434161218780586e-05
0.006959913109610753,1.3258457816332781e-05
0.007324140652556348,1.3023884657584195e-05
0.007848006041734683,1.2861133260937593e-05
0.0082586863190473,1.2580024719163751e-05
0.008869069170641104,1.2350653278858647e-05
0.00944892674898487,1.2091419362860594e-05
0.01017718868481086,1.178009348618327e-05
0.010916277057284133,1.1438283018130647e-05
0.011687355877463846,1.1078700922464297e-05
0.012429933509139008,1.069187256705952e-05
0.01317362610045451,1.0370139826131746e-05
0.013845476668617917,9.912861267026562e-06
0.014532756639454575,9.485250098449639e-06
0.01541222792972964,9.046839467835114e-06
0.016322591439299802,8.584367579856968e-06
0.017223301556668336,8.077012082263745e-06
0.018117622449812906,7.60107838678493e-06
0.018802483451412947,7.1519731776844194e-06
0.01946437523966284,6.5912915532722695e-06
0.020032808295398313,6.097459128640246e-06
0.02055104811320381,5.5798871247199806e-06
0.0211060465065082,5.087469240715644e-06
0.021419203158813627,4.64960413798209e-06
0.02194616279915163,4.208884709193626e-06
0.022263330107503934,3.795761413663094e-06
0.022657602508498482,3.4038904893789653e-06
0.022933909274003447,3.049785462128085e-06
0.023152435163938855,2.7527602253131038e-06
0.023378696229191805,2.4857147411669334e-06
0.023541947851574256,2.2623286457956286e-06
0.02369519801885633,2.0836822750502916e-06
0.02369200253839786,1.9661174140597298e-06
0.02372579848569934,1.902172987732163e-06
0.023752789608149187,1.874259627562593e-06
0.023732027650836072,1.9032899271041737e-06
0.023666431643385763,1.9769525699438184e-06
0.023619451831085835,2.0825563466611113e-06
0.023552466364145035,2.2113194447076026e-06
0.02349232711084277,2.3548163776800543e-06
0.023510843979148828,2.548829047353355e-06
0.023380224508037475,2.7507806680796924e-06
0.023277158337427047,2.9829374437984982e-06
0.02312430104762873,3.1943384294274196e-06
0.023101430624750056,3.4319370946299386e-06
0.022959056430945757,3.57419227194275e-06
0.022740190372393478,3.799139265216883e-06
0.022657295667682535,3.956176735447672e-06
0.022557504974407734,4.095920099503325e-06
0.022521496197780544,4.295853150579343e-06
0.022403168475053116,4.392602092796507e-06
0.02240658316647235,4.455037276204545e-06
0.022307388099256368,4.5291322742115985e-06
0.022309297163925323,4.621223117878825e-06
0.022339179023951387,4.675632102619833e-06
0.02227169428935758,4.6360736503043655e-06
0.022315423286507336,4.641875142373056e-06
0.022261754670238634,4.617088270651946e-06
0.02232924834262694,4.571170401647858e-06
0.0224172206573234,4.506952066415243e-06
0.02251120485993098,4.394357546783773e-06
0.022557399529947196,4.250792523396996e-06
0.02278003630117699,4.170605786275872e-06
0.02305361461363484,4.080486111467339e-06
0.02320443609052265,3.9090143629740925e-06
0.023329914190502964,3.761749890321871e-06
0.023571337350785284,3.65208405454856e-06
0.023767339203223246,3.4762623283846514e-06
0.024003711428429175,3.3199436942176846e-06
0.024211167999769457,3.1693528090665407e-06
0.024438844450508746,2.9885031853161642e-06
0.024657192169114557,2.861969887323068e-06
0.02491544093016632,2.7024449229970843e-06
0.025105601479227368,2.5662183820419905e-06
0.02537615618410279,2.4451951026927913e-06
0.025640763673038122,2.278684872399304e-06
0.025856455432303867,2.16551957892136e-06
0.025995368620792336,2.080591701896413e-06
0.026175494401088,1.97220126425951e-06
0.026266163103946097,1.879681480226649e-06
0.026366614448070456,1.8196732157499395e-06
0.02630245877983139,1.7459480453544765e-06
0.02621128545319235,1.6959739494198933e-06
0.026056576261329404,1.6717778651735108e-06
0.026045856216218962,1.666489987823631e-06
0.025961187121126703,1.6670281845693654e-06
0.025942025127631406,1.689603529853497e-06
0.025819238250132857,1.7264228592395643e-06
0.02566952157926479,1.7788337036368783e-06
0.025566619388998544,1.8551710382438968e-06
0.025358326202474978,1.952376641737678e-06
0.02518809119947044,2.0420752759165346e-06
0.024929650248796557,2.1694249992365116e-06
0.024625523493570903,2.3100485971631427e-06
0.024327121291706767,2.4607119205456256e-06
0.02405718482991149,2.597720917532862e-06
0.02378685039474495,2.7582942746624354e-06
0.023545200978508745,2.9356963751249003e-06
0.023311753515538068,3.135961920239701e-06
0.023029128456335052,3.344305942764442e-06
0.02275047618728301,3.5019177176923157e-06
0.022458580146791696,3.752567988767978e-06
0.022152182939973467,3.937253633633231e-06
0.021730165775067114,4.154728226500361e-06
0.021397085713965296,4.397454178782511e-06
0.020958276779965743,4.5995674103796e-06
0.020523391247088227,4.786874627195117e-06
0.020175677288346173,4.9889959191667945e-06
0.01972953632640326,5.2109240732158e-06
0.019403039577204326,5.3744162536809486e-06
0.01905433559618575,5.570359372244112e-06
0.018761037196725727,5.742928186022502e-06
0.018542068284831504,5.928939835371747e-06
0.018279702327997204,6.096939952166212e-06
0.018106081796697298,6.243746514923478e-06
0.01783448479528955,6.3907892888639964e-06
0.01768093405873625,6.5535534849954505e-06
0.01742825371145838,6.662088113349822e-06
0.017365732895217107,6.767740435636762e-06
0.017220211459721094,6.856293849435285e-06
0.017241614710699297,6.949661848640321e-06
0.01717076564399489,7.035927225589739e-06
0.0172476218533423,7.037172453481835e-06
0.01727030980526169,7.13012344463008e-06
0.017279897272142915,7.128254895377948e-06
0.017286710584432704,7.128926113063316e-06
0.017297312120695348,7.138523157738941e-06
0.01730188571014279,7.174233725277858e-06
0.017370185317737107,7.111096808077218e-06
0.017397979319244472,7.1351672903376125e-06
0.017419532668951875,7.100391996996136e-06
0.01749979420463517,7.0213337122553935e-06
0.017555226889627552,7.008197646256551e-06
0.017527583996121532,6.9040031484908965e-06
0.01762217875282728,6.909851198892702e-06
0.017569526722349287,6.828119610903979e-06
0.017478697472541146,6.753581176388348e-06
0.017389194635063845,6.6910915014262166e-06
0.01732225077925874,6.572017133572398e-06
0.01727414919381306,6.517938691926369e-06
0.01727699309860923,6.3686019502002165e-06
0.01735101079950725,6.3376217438672795e-06
0.01737560831224651,6.195368465688328e-06
0.017364065835521744,6.100947469546887e-06
0.01740846527881313,5.998728519765924e-06
0.017482980646094638,5.863647109405808e-06
0.017701309622785044,5.734659650413754e-06
0.017821461818445794,5.63614138412762e-06
0.018001719266614483,5.5353705101940836e-06
0.018077253714547867,5.383780068860441e-06
0.018171369552075694,5.321885858556909e-06
0.018227240228704,5.188313225280155e-06
0.018295808521718086,5.046264875068392e-06
0.018421677972597104,4.932221357776637e-06
0.018500951548573435,4.8180217413457125e-06
0.01859792775950882,4.7189226251504365e-06
0.01872310210136623,4.631927675845943e-06
0.018913857752340904,4.511556354314106e-06
0.01924440354259559,4.407790427077285e-06
0.019444063515213748,4.328801725865065e-06
0.01959114042420395,4.240012844634646e-06
0.01970051136983806,4.175116937567511e-06
0.019903480187453547,4.111109639508744e-06
0.02003206870056559,4.065242646135679e-06
0.020168643456769685,4.020843435728153e-06
0.02029814769110872,3.988267299118859e-06
0.020505086750129742,3.9732765928793264e-06
0.020658763477521134,3.982795958300024e-06
0.020818914340558332,3.996030008771717e-06
0.02098801263843187,4.02869615776467e-06
0.021199180581655045,4.076270431512448e-06
0.02135761907092891,4.137807857565457e-06
0.021556977846024807,4.2229271398986724e-06
0.02175280149340011,4.320855196924406e-06
0.021937539161509034,4.445986932439851e-06
0.022088980328496557,4.582423518761693e-06
0.022177777425659302,4.739158481148707e-06
0.0222408864406233,4.895132187752541e-06
0.022308204767123974,5.081772186491668e-06
0.022344343344529272,5.31288728785051e-06
0.02237017877263471,5.532903802264964e-06
0.022360920602489613,5.792919447420117e-06
0.022347898663228095,6.099227487148251e-06
0.022290915982286053,6.404655180211604e-06
0.0222033718856365,6.741056227293578e-06
0.022102033093163546,7.15450763591798e-06
0.022006948944145625,7.591092174813001e-06
0.021882459426960377,8.03156842805556e-06
0.021703256065518862,8.544373863159094e-06
0.021538776725973752,9.01151265423524e-06
0.02135198476459107,9.573133850877362e-06
0.021131910909990982,1.014600698352024e-05
0.02095484200160039,1.0753565382416498e-05
0.02070706414846007,1.1368098421329677e-05
0.020397127751330343,1.201510888911896e-05
0.020023574833613812,1.2672065940617002e-05
0.019622465710643917,1.3394629433328744e-05
0.01917267359799339,1.4062329775470922e-05
0.01884444371301346,1.4757377494502057e-05
0.018515215166918137,1.5370530028598756e-05
0.018199278559648254,1.5863686916043016e-05
0.017891149067258433,1.6326347403107742e-05
0.017564485782472043,1.675348669998809e-05
0.017206066426092362,1.7112749352642585e-05
0.01684829967166073,1.7373552453082048e-05
0.016498760280181244,1.7514647212633905e-05
0.016224456191358545,1.765858343352721e-05
0.01595923191041675,1.7748820849705407e-05
0.015697679221529922,1.7898871107989433e-05
0.01535372568079284,1.7960423521187068e-05
0.014999362450825598,1.7964847706553044e-05
0.014677082057028092,1.7876766498166793e-05
0.01440103802464961,1.7815956225575302e-05
0.014141189858806507,1.773720537592329e-05
0.013859809784196913,1.7711179263558974e-05
0.013534233988601931,1.7586604535035215e-05
0.013289891378989489,1.748252216886061e-05
0.013100665952280122,1.7279596653859788e-05
0.012920516119816847,1.717110258200247e-05
0.012711842897209998,1.7140417940397316e-05
0.012527077725121362,1.709565792045777e-05
0.01233674450924651,1.7060562933114005e-05
0.012198358199006526,1.7010338565312302e-05
0.012095195999167856,1.6981706227138516e-05
0.01197632615672966,1.6999365122982956e-05
0.011862851098153807,1.688896860999369e-05
0.011714092236223677,1.6873568149924276e-05
0.011563246312335938,1.678470184699951e-05
0.011371036295363698,1.6666335063883024e-05
0.011215697908996902,1.6599530927534818e-05
0.011074561507387793,1.6526064105423095e-05
0.010957331216491685,1.648085610264615e-05
0.010861166242798223,1.6459542726600616e-05
0.010754097052566806,1.6392843180510857e-05
0.010664441310252138,1.634696588535805e-05
0.010520308500808546,1.6316677241665774e-05
0.010316381289399304,1.623970833048577e-05
0.010103606164280594,1.614928805882774e-05
0.00988258036461757,1.6004884591811857e-05
0.009627132093719458,1.5896882799504818e-05
0.009376377156812877,1.581169242088921e-05
0.009079007535883773,1.5704331264412146e-05
0.008772516107934638,1.5604099957122347e-05
0.00844692416912193,1.553047659888929e-05
0.008123927018269158,1.5435140943150655e-05
0.007815573905284803,1.5337725805786528e-05
0.007487468313020255,1.5280384508505977e-05
0.0071008855632921945,1.5204218687022859e-05
0.006719857526026415,1.5133802100570266e-05
0.006310831805503289,1.5083380800078964e-05
0.005931081116752778,1.5051817737183303e-05
0.00560320756075774,1.5001835381429444e-05
0.005236236667207159,1.5004335247369854e-05
0.004905982204534789,1.5027895338034422e-05
0.004600562525964976,1.5065392361414005e-05
0.004339901395635057,1.5115637483390936e-05
0.0040937438490804895,1.5189598835495544e-05
0.003878620383515924,1.5276569856294738e-05
0.0036647636414340115,1.537910048519317e-05
0.0034579035979577987,1.5469961911673825e-05
0.0032693740039627384,1.560580683394065e-05
0.0030986791965090304,1.574655747531087e-05
0.0029543992639555323,1.590045016839556e-05
0.002825630338530655,1.6085753282920242e-05
0.002648425703876753,1.6264480272186928e-05
0.002535439205976178,1.647422236599495e-05
0.002496343668758362,1.6692814318880476e-05
0.0024830314972129164,1.691378527166401e-05
0.0024311721383662417,1.713107388523876e-05
0.0024040924537305263,1.7380239155402136e-05
0.002425781593666366,1.761247161663736e-05
0.0024920667307708508,1.7864244292324637e-05
0.0025862422013941304,1.8109709504962834e-05
0.002663872244564688,1.834236300606399e-05
0.0026328974209808603,1.8535950676145988e-05
0.0026291782384765725,1.8743281886341123e-05
0.002560032563994874,1.8943113075385597e-05
0.0024804208953256436,1.9088177789080713e-05
0.002447145214930034,1.926741524537687e-05
0.002466335144355178,1.9439033795577998e-05
0.0024027709848381605,1.959623713469917e-05
0.002356592837644575,1.974027717572361e-05
0.0023343772906705114,1.987308527161257e-05
0.0022678511290201583,1.9981356627080867e-05
0.0022006405645061205,2.008395590779756e-05
