AIT301.Pv,AIT302.Pv,AIT303.Pv,LIT301.Pv,FIT301.Pv,DPIT301.Pv
0.205448470977438,0.19309143329623024,0.18892695025177178,0.025765051049621,0.6124159904211134,0.386650911785098
0.1940169707254074,0.19483542126366418,0.18813659460665097,0.025370818332337338,0.663444862954763,0.40750265770900707
0.1850826884860581,0.1977273961310186,0.18781747647855668,0.02566938082674207,0.6761684556284645,0.477429224915374
0.17447863807147607,0.20073905441271112,0.186980787154117,0.025833330097945854,0.6663139382781319,0.5397508259672897
0.1652569723474587,0.20466178188387785,0.18399226219995599,0.02556963420150169,0.6460031283730573,0.586965467616048
0.15729660055340827,0.20953000666010715,0.18254397389351357,0.025587321208186055,0.6480979824332285,0.6119984136937031
0.1506786314274186,0.20215481802052088,0.190662450669379,0.023913155410563196,0.5638288823904988,0.5099020213977236
0.14454853926788797,0.19788875339048737,0.19532101944035007,0.022551642968281254,0.48111803488347715,0.4488225272143832
0.13682608344252892,0.18544197471838714,0.20035909460894538,0.02216746776725465,0.3747522695631613,0.3604729739040084
0.1267995092636906,0.1821160572702972,0.2053479142586204,0.021687587195572813,0.35048053155408354,0.42302987681205384
0.11483697877733011,0.18193260706271255,0.20269169075751722,0.02067070296635905,0.35337442581675454,0.4357833374302208
0.11285408102674975,0.1816543417887356,0.1989231715274543,0.0206467446492856,0.3952296149758002,0.48137843559053917
0.11089354017241891,0.17912039748404662,0.19591236663952052,0.020597048930717198,0.39837595652530217,0.49779999985026246
0.1087763727320127,0.17751936900109333,0.19250635445452574,0.020398961135015548,0.4132326771752289,0.5165336686221711
0.10528653256489748,0.17426098627219425,0.18936845263677243,0.019888153099057063,0.41880911330535436,0.5304250705683651
0.09956609791706146,0.17321419961508897,0.18504465953886173,0.019874350093257154,0.45334854384459117,0.5506085943152511
0.09350306054092174,0.16921130120655517,0.18007281841745446,0.019844973767475033,0.4530906272014395,0.545503351923361
0.09124274673470704,0.16357413259078363,0.17363670090449324,0.01979161608947667,0.44921399129038636,0.5334015582963916
0.08899114835863689,0.15444141337108844,0.16735939549614173,0.019719315930949298,0.4715709850859349,0.5206382532282267
0.08674509609735821,0.13581164896854675,0.16483368012694674,0.01946061890645846,0.4805911616466553,0.5072125806701946
0.08536530094074109,0.12854578567685807,0.16232757068819584,0.018758863868053432,0.5099270143973851,0.5040192684590924
0.08478209664677999,0.12598723633290043,0.16173073831646712,0.01874045783670512,0.450891123794858,0.482981319780938
0.08516788546854599,0.12657833894840012,0.15549270496955864,0.018581955328841337,0.41271707936119106,0.48121633910523254
0.08552939219374407,0.12467508707160854,0.1493976336043557,0.018112516556826715,0.4371295850343879,0.4766487493154003
0.0848873308444129,0.11846672724858007,0.14398854625053545,0.018254746230782708,0.45454594018471595,0.4707489964342266
0.08243098957530218,0.11814642292567487,0.14003554840445234,0.01847330278043421,0.4704251972141401,0.46621231605748836
0.0772977934691677,0.12005309553313309,0.13631535813969498,0.018732455818667205,0.47942117063526835,0.4707210709793939
0.0761937425007809,0.12233321652172244,0.1306879255238698,0.019201300776314968,0.5112016728245062,0.48696917819230706
0.07519776997290278,0.12361313653261582,0.1285890090699813,0.020025959902486904,0.5850642091878278,0.5168029427518702
0.07566211098907022,0.12213349907404551,0.12670417821937366,0.020266989349763502,0.6680510140070421,0.5570897394306874
0.074215773884654,0.12139334660234312,0.12632070017063843,0.020474968397885547,0.6832115626904733,0.5649247193269495
0.07468903224045,0.1154151783185833,0.14072689475383013,0.020608670326684984,0.6555602881039246,0.5533609151858542
0.07552863253379873,0.11288204430773506,0.156948973334034,0.020452997888950407,0.6385509868241146,0.5472114095110766
0.07591246811421071,0.10923545935880642,0.1748520068983012,0.020517109053714767,0.6251491785364344,0.5418959530801203
0.07742685095058692,0.11075010137751147,0.18607094139778108,0.02018188670911423,0.6279925209672219,0.5433115933646909
0.07821843532381553,0.11186847701473418,0.19356509386807746,0.02019596828580271,0.5909598658522728,0.5483576881288766
0.07823955924133616,0.1126311575682209,0.1981219792541618,0.02038651472020849,0.5678195950484345,0.5548694746141145
0.0772326130734417,0.11517092169109236,0.18995233239490503,0.02052002853674829,0.6354720015343744,0.5748450039728101
0.07571537210669065,0.11606181358421429,0.17906044688809436,0.02056043692750396,0.711056646662632,0.596616729999241
0.07445238224514646,0.11270902385170195,0.16683954110980243,0.020319161993283763,0.7810670845996806,0.6077425098523805
0.07210497361739807,0.10506759119769776,0.16057751569557419,0.01955745357079986,0.794987920598991,0.5927269209807745
0.06836102914487666,0.10026503313636852,0.15330338942005967,0.019224503469413422,0.7729294265803037,0.5736813084403031
0.0629988751774869,0.09465563230354133,0.14620290147161924,0.018889083030598167,0.7933691940053776,0.5539479801525437
0.05761195044339338,0.08838664943189052,0.138805059423238,0.01848058566587093,0.8289983400854051,0.5482784478295425
0.05299437147924661,0.07887406108813903,0.13243248004826888,0.018076644762038976,0.8296700039618435,0.5430665996320463
0.047919856892314115,0.07062307180429787,0.1275705081264099,0.017684378300851754,0.8187590159976097,0.5362919166025649
0.04165076371923606,0.0584270268838328,0.1270711623962838,0.01723937992182195,0.7814398832937908,0.5249821727330203
0.03672953971110334,0.05109150996414664,0.12467064507844583,0.01700567453147712,0.7724427201872313,0.5238591922173366
0.032046959112914414,0.04588058065919029,0.12593586723529257,0.01721263796005024,0.7681785059621771,0.5681253739608444
0.030322173722387328,0.04347269075890225,0.12665784723965592,0.018147719990552758,0.7771082315233897,0.6087191315622715
0.029442799202478033,0.042603271231107236,0.12495004978544359,0.01846050805505203,0.7992451002222835,0.5997220903584205
0.028719041733476836,0.042252342540289804,0.12301282156404704,0.018677587972867768,0.8322839362469285,0.5893712943056862
0.027534180744663996,0.04193316518219947,0.12033244301025894,0.01858100524014796,0.8704610634737339,0.5804871152870954
0.0261196771921122,0.041520086747542595,0.11710532129353263,0.01805991019300187,0.9080385468531195,0.5889801572655469
0.026760115073983307,0.041192919603300716,0.1145599514061272,0.017483852015299083,0.9298649343220796,0.6199838361636968
0.02995012790771726,0.040810134910030195,0.11198619058380435,0.017246462591196363,0.9441012562727154,0.6527379607090791
0.03148030411945331,0.04070217352527193,0.12287493555697226,0.01721350095357103,0.9536117389565537,0.6836908431990109
0.031118862939185723,0.04092638371203048,0.1332502871967571,0.017079839100392163,0.9632697857046788,0.6959137770983155
0.03165803502068199,0.04121497381707369,0.14387404652779112,0.01692254045734264,0.9665896507746657,0.7131245399935138
0.033473724006368645,0.041614611573818835,0.15478195718250376,0.016470489398146777,0.9638866401698695,0.7437109874436068
0.03672263933403692,0.04245205100507088,0.15563809621844243,0.015520021361347074,0.9475656854942135,0.7801762196966927
0.03726068262583689,0.043951854457066286,0.15570403405801428,0.014964305436082034,0.9357925208493405,0.8230670382522228
0.03935090342283195,0.045629089981641655,0.1545728864162975,0.014733039484470155,0.9440896072469687,0.8421984176557202
0.04083132593308401,0.046032336162392586,0.1523663360764264,0.01428480494388217,0.9524117130319344,0.8714279792323479
0.04290955342079779,0.04385442281517972,0.15267290542780643,0.014303074606057979,0.9508708783830483,0.9033098636354094
0.04610427976900053,0.038332618064326876,0.15588765987832598,0.014256328044757866,0.9306448929014959,0.9371755450646225
0.049247518346707785,0.03973989254355667,0.14751358285852686,0.01398162327086491,0.9025544217310837,0.976046208946112
0.05199636678605561,0.041058189621405415,0.14019766879309392,0.014067121708180991,0.8785083460921908,0.9333282357306684
0.05445643716131875,0.042194757990680516,0.13246194695515354,0.014154431671127865,0.8782707528576456,0.8780720008810536
0.056267996059520035,0.043734393746621684,0.12016922722689828,0.01383435651580407,0.8886812904391105,0.7156923136787811
0.05839875681357431,0.04479212942963866,0.11802199127486225,0.012950287699212411,0.9061899768124367,0.6366659430068783
0.06135705389708594,0.045636286227605634,0.11684927777072594,0.01231254336862009,0.9323745781246401,0.555999620172492
0.06373196676751416,0.04634401761897855,0.11561036156602329,0.012309701249429214,0.9674123738119111,0.527342090572804
0.06584785705024497,0.04696296034851025,0.1144624773013849,0.012311487275586489,1.0043831453729954,0.5111169524407033
0.06636072465337502,0.046298046790041326,0.11289518231393378,0.012385137529162772,1.0364169209072789,0.5163948921604667
0.06569130219587126,0.04464933055127941,0.11144210767709233,0.012467627410862579,1.0484438882344682,0.5237302931075548
0.06453637297691445,0.04264674490280667,0.11046207587211482,0.012417516873452423,1.0478362518602122,0.5380718029933896
0.06103501478276615,0.04292650815258754,0.10961027794787366,0.01197881267036428,1.041289195014963,0.5529071433409101
0.05864041939051617,0.04397941736457031,0.109017423729709,0.012012712301643242,1.016210229155823,0.5665736583347004
0.057291536252614385,0.04358865868062322,0.10807083491107122,0.01202413233409874,0.9957083272325121,0.5804008828496492
0.05386437094975103,0.04130347127939744,0.10671537770070545,0.011849051677907877,0.9715273547093656,0.5839718715259062
0.05072574200173157,0.04158762805882936,0.1057277846179404,0.011285609936543456,0.9781612233162735,0.5949550299160947
0.04403261653752463,0.04085680030914183,0.10465470511186402,0.010966091113441667,0.9676585596087753,0.5904178749589583
0.040980210090975605,0.03942026449751133,0.10400175923213636,0.010215017361608533,0.9505273211611905,0.5810292722919714
0.03905270504455272,0.03660483902459217,0.10346131133051105,0.009746201319517592,0.9223011760015992,0.5754801896400406
0.03740205149815352,0.03614174585093715,0.10293105205140636,0.009508765582600226,0.8931929893592803,0.5687952171007645
0.03429606732251729,0.03580485818267907,0.1018355572540552,0.00913469147856328,0.8766125969028222,0.5575304194914357
0.03145505373372594,0.03475111441349404,0.10023530317519012,0.00915452308983188,0.8657598398764436,0.5400230176656214
0.02992614201670184,0.03368841665466735,0.09926910475435817,0.00917012964499077,0.8357597072859849,0.5232046767252867
0.029081266655855628,0.03221747156115489,0.10318260235427515,0.009093891988956557,0.8054143704996133,0.5126992310293967
0.026986750642505986,0.03090027162198766,0.11254472245289339,0.008728864436043171,0.8102129771936745,0.5103548784439343
0.02521286465333367,0.029661470579773485,0.10340605309007574,0.00851444356489631,0.833710662086366,0.5142823318942102
0.02472115909270329,0.028271163888901548,0.09471749471553198,0.008336247102273922,0.8673817547424517,0.522095162070661
0.024092325347553723,0.027554717805024113,0.08650128303658967,0.008228403715079864,0.906273222596574,0.5374286904415903
0.024091468933447078,0.026625491516023354,0.07795497228345434,0.00791284661691782,0.9471505274427209,0.5484424316049179
0.024260380057962647,0.02500551188450648,0.06566734145400702,0.007918908856548562,0.9696312389391849,0.5603717719980893
0.024691308208312463,0.02270881095199741,0.04872234047436923,0.00792977648407993,0.9591320900448019,0.5719285224689231
0.025337005403221726,0.020971552390598332,0.048586111461493414,0.00795372084589734,0.9387912685552636,0.5856524810148979
0.025961257913297606,0.02145788804863002,0.04847896799008771,0.007978687893335746,0.907988294000358,0.5876839761022125
0.026569644627790878,0.025909136390365562,0.04843064109984255,0.00799212318726158,0.8414158045816823,0.5916817417225695
0.027422769165312427,0.030109651927747658,0.04848073261907614,0.007971562709222297,0.775458854872847,0.5944111457683
0.028525538842502203,0.03211233584965602,0.048627931462602116,0.007871186467121573,0.7545654494118995,0.5913988268196925
0.026698174141730424,0.033740635180447925,0.04836296465004196,0.007928922978196662,0.7296032835960541,0.5845049028679071
0.025590513241854296,0.035202204015064804,0.048196417369564495,0.008033058945737487,0.6539819684535619,0.5413810207887956
0.02533906539369626,0.03561676923277269,0.04826066332959195,0.008110116512892292,0.620210141002515,0.48174218470069585
0.025511988587428303,0.03434250185223066,0.04848877665654243,0.008153355425949608,0.5965800874780404,0.4172527452485642
0.026237321224795655,0.03040792790196071,0.04893335526833753,0.008167968525444174,0.5744401548919517,0.4092252735964793
0.028301788414910246,0.02935415990153067,0.04976110978709146,0.008192475652803847,0.5558885023461946,0.4079229847622679
0.03152200190856502,0.026801405513829805,0.050675286680187275,0.008365860249824556,0.5375617111022002,0.3954238037149109
0.03562084513059239,0.02306487573330292,0.0515023046796109,0.00845951791444235,0.5223751040252333,0.3834994573766573
0.03658364130533558,0.021166550868910988,0.050912648457865535,0.00850585484051716,0.5148847683278214,0.3772141214887014
0.03663976622022925,0.02193654254538569,0.04937759681814898,0.008420781718356292,0.5081008482427001,0.3714542249565816
0.03689378890540236,0.022797034345962527,0.047269118795168714,0.008035883119324018,0.49634130138282545,0.368370677811211
0.03775025049272248,0.0234710763843818,0.04621449318710591,0.007846314506870901,0.4844027645646291,0.36794458298791344
0.04014487526648301,0.023640047884372843,0.05105177242985272,0.007873351034132283,0.4832827555408483,0.36629805091387746
0.041435093835192185,0.022399796929319923,0.06990352533316296,0.007717159578645743,0.48303302052434083,0.3751382429627306
0.0415926064998339,0.021036850788525862,0.06359142296208511,0.007166514549831405,0.4835232548953547,0.38737080086626824
0.038034343835831735,0.021563898107742233,0.05682575188161254,0.007205490855293983,0.499551367667509,0.3971718701954956
0.03544398429777051,0.022301037344736423,0.04715102113659057,0.007277368745566248,0.5149852719642072,0.4041710636184961
0.032644562229136614,0.023068159320806237,0.03097410971627827,0.007418154534605737,0.5293221915115217,0.3914166661930111
0.031838054171753845,0.02355465412077682,0.030871217955967065,0.007692552741767768,0.5309232118076196,0.3831338036087196
0.03034936603196654,0.02312501283056886,0.03411268779346787,0.007829146052695577,0.5330292271968069,0.371113782345483
0.028574281891105315,0.020756395012260283,0.03736809337086648,0.007868234781497067,0.5484373544362727,0.38402441338478455
0.02760118249694065,0.01617962857946843,0.04060929828762071,0.007593278911063704,0.5634367694852745,0.4272303997504704
0.027284246347871726,0.015346395087412507,0.04132805324381668,0.007432564480533121,0.5784872167139435,0.4759572825470709
0.0291623952672468,0.014465944145164313,0.04382253674010251,0.0074319817607686025,0.5948023465620783,0.48982455800121116
0.03161200973852443,0.013746976556209035,0.04865880336035438,0.007478857820985915,0.6146369522141776,0.4910522956065892
0.03338519821578719,0.013244361349484476,0.05351719251350082,0.007589473784981085,0.6373288599882476,0.4868270530937286
0.03244207235744575,0.01270197100250867,0.05851853621698874,0.007882814532940782,0.6722862927277832,0.5100960333823402
0.029474650304701363,0.012356567267233559,0.06364830581003635,0.008488327824343845,0.7043673965646793,0.5804782052295397
0.02668400153478371,0.012676414205550084,0.06877336859090309,0.009234879912775495,0.7225496006303461,0.674650731634547
0.02550340325727759,0.013839390470458787,0.07383318831331283,0.010245248908056923,0.7328351379174244,0.7684970149074056
0.025227839717634974,0.015762738134284617,0.07878970104373662,0.011407818096957338,0.7148490896213185,0.8588734896600446
0.02595070999541923,0.017916425758637573,0.07914582696474386,0.011685447719500728,0.6905777237419447,0.8760951860183073
0.027028291375857376,0.020324299979578735,0.08229446176312463,0.011803317905189355,0.6655122410620511,0.9147966149066564
0.02844505422784377,0.022685201105602237,0.10327165241448556,0.012387362559670519,0.6592682268278589,0.920454862661764
0.030160124605000036,0.024603131941178785,0.12434369249917404,0.013149353482401637,0.6698678597254326,0.9216183248535994
0.03251268900547575,0.024215646875249706,0.14543481514158263,0.013525575013492396,0.6754859099453357,0.9127668652218175
0.035379632700070746,0.02473006972010337,0.15137335270977173,0.013744588585642913,0.666429232937661,0.9100803940050717
0.03796044618535066,0.02117838172595453,0.15364611142126675,0.01253577068748365,0.6375036320797853,0.9313197841439216
0.039818049171632446,0.018231274191764145,0.15589254477213335,0.011767890966267071,0.6077395368825357,0.9601989196830476
0.04131658417486188,0.016228431200181685,0.15819312693754778,0.01114118263051644,0.5869788291848989,0.9624687463513385
0.04302970973918816,0.014692046225141305,0.16052838730216426,0.0103834551013589,0.5881108137961595,0.9629700227847249
0.04474071457703832,0.013407033095002711,0.16287047323749657,0.01004248590994622,0.5910376746106251,0.9669538984651296
0.045872173247898405,0.012379964654094836,0.16522277498326288,0.009877682771085635,0.593534952700744,0.9768570046407397
0.046861573603428776,0.01159143775097213,0.16757102619584077,0.009737452599092847,0.5932886345523293,0.9911895967298714
0.04823317549445097,0.011182046999476229,0.16991582912469289,0.009607894190879155,0.5965689255930754,1.011031134196635
0.05019799540058079,0.011287202350989746,0.17224396475607998,0.009437562396974963,0.5977064444098601,1.0300868695134853
0.05329481732851139,0.012331345102721781,0.17453544041137084,0.009673963984052427,0.6057884100393603,1.0474690968192173
0.05718796955068781,0.014162666128986034,0.176815693018031,0.010109236178744159,0.6243789589788086,1.0477622475070354
0.06098813370936248,0.015898463214410956,0.17664489016965107,0.010569096942853974,0.6472545866459644,1.046697690083282
0.0623993433369821,0.01706479940045961,0.1766132980163729,0.010609275482982015,0.6881730974779717,1.0483402504436754
0.06242856095878806,0.01736310875321779,0.17663159278165497,0.010383397143099455,0.7277124128012139,1.048561865308837
0.061684055521147745,0.017302645335058927,0.17806140869731574,0.010071394322244657,0.7681653903828773,1.0476275939555968
0.06068415634133519,0.017935541135586822,0.17955147084564912,0.009708197469603339,0.8053650633815775,1.0455047085835705
0.06007324807867182,0.01924445684827314,0.18107502510408857,0.00951380675855286,0.8350749363567154,1.0423653433466198
0.06033311916268523,0.021613164254152318,0.18257482388660973,0.00937213840366658,0.8253004799631468,1.0373478141766808
0.06043031986063814,0.024230683522134512,0.184048535904182,0.009234110244004386,0.7929052808979947,1.0320540958954005
0.06079321145171947,0.02668334808183132,0.18551082942062283,0.009099663046138963,0.7593029216672246,1.0260376541213243
0.061285974553442986,0.02835417859505164,0.186966103445554,0.008987698164159915,0.7246923685328537,1.0192510859347625
0.061732314190068686,0.02838533062301651,0.1883820342658088,0.00889560971489876,0.6825807078931316,1.012203109954639
0.06241240036043916,0.026246035038656898,0.18974776948882938,0.008778139385183884,0.6196638392434932,1.0062034859618327
0.06274516171816559,0.02572550938115762,0.19108802625651086,0.008726123352279073,0.5598730427145722,1.0037932918475139
0.063009356298143,0.02524642531749197,0.19238374239005554,0.008648345341267056,0.5604409486202402,1.0075048412966963
0.06273854573630717,0.024978574436956405,0.19381511283722744,0.008592999133188069,0.5698892729738414,1.0127432839417148
0.0616804647164867,0.024824842417979574,0.19466667002529417,0.008572299999582532,0.578774240011355,1.0195883998874702
0.05972945456826701,0.0246772467296613,0.1957999556759543,0.008657430487078389,0.5897826549180875,1.0279876987460708
0.05769984105286784,0.024369561985742434,0.19729112663067033,0.008837262567013011,0.5883457364956949,1.0314399357443829
0.05727906836962135,0.023625311011010675,0.199263086737275,0.008964117978697042,0.5825013956551062,1.0336490054850453
0.057138545232183514,0.022809232839728695,0.20536608142418666,0.009071997234374353,0.585374818803178,1.0273742782609308
0.05856162484133857,0.022162161214933807,0.21144902815797342,0.0091315865638631,0.6018404952900113,1.010823102129439
0.0597956388232933,0.022092485614056214,0.21837455426584204,0.00933403835391078,0.6300035168976876,0.9917561220824583
0.05924195719348683,0.02139278427662899,0.2268750932263659,0.00967281360884748,0.6656578232652693,0.9644885038420662
0.056664125533436284,0.020107089595205286,0.23890923216101054,0.01036815097928173,0.6794335940189433,0.934095844407725
0.05401891581417367,0.019471770070434945,0.25094286714739544,0.010595494809476292,0.6595997088767263,0.918831607287122
0.05103247185020677,0.019702494494835805,0.24906222766361732,0.010183714195240645,0.6337687485209642,0.9029296672214826
0.04862815508367038,0.020475632308295813,0.24578509099797388,0.008903231922325065,0.6154871600843751,0.8876189059420351
0.04789309939418746,0.02143623467387006,0.24257846191257146,0.007828760036319956,0.5930006044322691,0.8966311761285066
0.04651623834268517,0.02347237428167379,0.2402643591019288,0.006957667698062376,0.5759166725133503,0.9043566528838988
0.045426480924754105,0.025467579227319213,0.23969614312881812,0.006291784961282801,0.5636633639838825,0.9043863771839417
0.04447925283308859,0.027701842388243268,0.23945682032559154,0.006176297091290181,0.55578764586894,0.9069289603741163
0.04381536438118159,0.029216355492214862,0.2377960587897662,0.006272735171717036,0.5464452567429106,0.9331500991297853
0.04327980335016759,0.030654866580354923,0.23182211115875268,0.006298837722928867,0.5400722598338171,0.9773961354569042
0.042923322224373214,0.030987061908841897,0.21614684558455555,0.006306262422366985,0.5335883079761287,1.0077265454553535
0.04269569186944241,0.030145015107896914,0.19786371105928927,0.005926230015759248,0.5316258972944105,1.033967963036548
0.04244093858114292,0.02860392939750833,0.18898123062534491,0.00592200330322369,0.5282361369650908,1.0764919191825537
0.04209237903101714,0.02587707507032482,0.17990339467489055,0.005795524072345302,0.5264590631329249,1.1214737433799642
0.041522937613026924,0.023543371689081206,0.17134228300493382,0.005815150422044428,0.5228654250121834,1.1561641296703526
0.040947343565666657,0.020876761078313634,0.16277702083596696,0.0058687388436665915,0.5140239801504092,1.1523361930500995
0.040140232928961204,0.018809629804492075,0.15533319929463774,0.005933350750376188,0.5046667809513873,1.0796324601091423
0.039362491665995675,0.01791331710347054,0.15091507337676197,0.0058203253924174565,0.49406320205100035,0.9724700339295184
0.03929597373522816,0.017808590089358572,0.15345623664967725,0.005515176318781062,0.49076389522153285,0.8209440814643613
0.039668311570499735,0.019126662797928604,0.1690999025559635,0.005581066418972565,0.5058638504171863,0.6587593449713991
0.039988139572150506,0.01882989292139433,0.19369003626837294,0.005692472249503594,0.528756341761604,0.5675689328516165
0.04004695616824749,0.01935535901546975,0.2088341842800158,0.005745934379465672,0.5545873312793125,0.4805885907334559
0.03990155843195451,0.019515224933784357,0.18760013561272287,0.0056986886619400995,0.5780772560605513,0.433113316402121
0.04030640302117729,0.017875761758050567,0.15864178949832197,0.005788033211051643,0.5834173260356229,0.38904308324153614
0.04036047055449225,0.01427224926785815,0.1137593189475276,0.005886686713190065,0.5834580320545543,0.38041174246194787
0.040139471934328305,0.014421992143385649,0.0847467699274523,0.00601523048624611,0.5851760481690593,0.38651222877254904
0.039842817718009474,0.014304925165700609,0.08210952764316143,0.006200951807599717,0.5901012993040032,0.39161160263750733
0.039699215750633225,0.013827647819235381,0.07847072770401224,0.006345723530595502,0.604600105903811,0.3907814174549581
0.03953841979536913,0.01318612105564777,0.07446916955677647,0.0064157752155982045,0.6224923602344322,0.393688393162993
0.039392148362709115,0.012385016308742513,0.07014829603596909,0.0063854956130516985,0.6439377876641754,0.3964193611965961
0.038507561777927315,0.011849919396038532,0.06624326243100478,0.006436296114229508,0.6605121684125072,0.4043258410018498
0.03921257229413325,0.011590655990283994,0.06256772664321011,0.0062431233050442006,0.6828385038825157,0.41066164299184726
0.04078431167148678,0.011766144034104005,0.059463053608025264,0.006099797679844598,0.7130639626474701,0.4241521647208796
0.04165555473937572,0.01249101070365435,0.05742158267420415,0.005923874341622157,0.7465408991817484,0.44348156357186547
0.0418756594856125,0.013253782446031521,0.05688763948167494,0.005786798806601175,0.7748525129071838,0.4943432194095859
0.04193131337907821,0.013354781085162542,0.05966646118184207,0.0056052037216608305,0.7864173902688982,0.5371466784534091
0.041137020797013785,0.01287040503720004,0.06824179827727722,0.005220766281371719,0.7768401751653801,0.5526044729183498
0.04060431202463826,0.012454881148559855,0.06984686403917717,0.005088303163620566,0.762001553311087,0.5546686218101164
0.03997972871037762,0.012971935553456524,0.07320180855165624,0.004997544222709681,0.7209385076130473,0.5398899067640637
0.03878161238261343,0.013504685972006651,0.07878567351037889,0.005110118708883838,0.6719165196964628,0.5222293448203292
0.03774100873901288,0.013904787762501862,0.07754322731282366,0.005386534925008183,0.6203020153615043,0.5036054364212614
0.03645060007216778,0.013348491679342588,0.07578036024129951,0.005821358483893248,0.5648260275721879,0.48326933663100263
0.035464891188511115,0.012976204809334861,0.07400062643815011,0.006119439267028045,0.5160736226513813,0.4701594856070741
0.03462647966742052,0.012268018285059622,0.07193813858512275,0.006425256224578715,0.5037869138265105,0.47095981052878055
0.03400325093799884,0.011804554811121908,0.06997046930652048,0.00644517517180009,0.5058353559472025,0.4727853546133547
0.03338703700033614,0.010878251098013405,0.06777742255280908,0.006571840570458841,0.5171482288142336,0.48002471574259686
0.033232926482881606,0.010757463882365247,0.06682426602773141,0.006362675645582853,0.5357102520876541,0.48824578354315323
0.032896637312135726,0.012422263128860819,0.06688884451800846,0.005959286635551464,0.5623482687019841,0.4960331832684452
0.03214716291182111,0.014143902599524963,0.06728953570290562,0.005448350493237983,0.5834470372039297,0.5054335294187383
0.030484653977004398,0.016030864339955726,0.06790675943465674,0.005313987594162891,0.5853465085229402,0.5154068562849933
0.028633474001707997,0.018186874804574784,0.06829014626429812,0.005239132597708797,0.5526231897108731,0.5448368346728127
0.026965932464078444,0.01982923485000221,0.06731188674215227,0.005318118445353325,0.5091842851777171,0.5732886567321701
0.02578851845492812,0.021182843262044154,0.06737241572426798,0.005423785037158596,0.46091246784345774,0.6015522273403479
0.024669552238040113,0.021801342505470885,0.06375761235683018,0.00542607756868685,0.41725983284900725,0.6071913324411143
0.0237009049248148,0.022504906550604033,0.052789874423128554,0.005278278844653476,0.4071581611472917,0.6144084520312075
0.023157506381939485,0.023084842480051816,0.03055162022016409,0.005209456966446101,0.40171831461299384,0.6201072097936141
0.023649331977060133,0.023241315006265948,0.023035430208617747,0.005125358587210088,0.39587244032520275,0.6419638982133369
0.024814364854047345,0.02362152782088771,0.016076097337230467,0.005020296377182774,0.38818913011708395,0.6607442117300899
0.026655318365104406,0.02289312837113895,0.010251392229287679,0.005063229611741821,0.37568204565858543,0.6962558188138569
0.0284047309519875,0.021892486171507592,0.007528313809457686,0.00499798174987695,0.3475510455755875,0.7283109399240202
0.0296865603055893,0.02103459677781763,0.009395909692656806,0.004869625992737329,0.31734200537658264,0.7591949552155698
0.030590555015525163,0.020624165803706615,0.008314401818798198,0.004728380647716288,0.307548159503771,0.7923382464920797
0.03135479986073208,0.020628712759269734,0.007340029804565746,0.004622475215552817,0.3075668721445323,0.8307374350808778
0.032388309716645504,0.020754496065998624,0.0065192992116265835,0.0045897712236842025,0.3138485247345282,0.8583293522389737
0.03369996831970652,0.020958673342467937,0.006228477694250512,0.004548537805490887,0.32365380116441916,0.8532550475256679
