FIT201.Pv,AIT201.Pv,AIT202.Pv,AIT203.Pv
0.900886273611749,0.05251169837449552,0.03339999844898977,0.013317828685026485
0.8834574411116561,0.049151296728339476,0.034952317305489644,0.013234966847589359
0.8499589736722032,0.04530150459123462,0.036109177817927,0.013330500596677184
0.7952884634797872,0.04240723477505695,0.03731494748552097,0.012583594957596003
0.7379822496004844,0.04033915500432485,0.03845248221223989,0.012753496227566165
0.6991978744641186,0.041353281388202934,0.039072384555157276,0.013011042649040312
0.6670780140265336,0.03969673433305143,0.03948079386101725,0.013340479227278925
0.6492532838118603,0.03832793120140767,0.039968787855506546,0.013086018676921472
0.6355276000810167,0.036645770194236045,0.040140256779162546,0.01340614645158931
0.6285153591358037,0.03538935051287003,0.03979709340637931,0.013594044911576278
0.6216779364820485,0.03450964311600089,0.03892697023878596,0.012849497833721123
0.611420800735083,0.03369456908246915,0.038208189672894396,0.012988595230491753
0.59786182228155,0.03133156270135137,0.03758649250961668,0.013157187838965089
0.5833553304994358,0.028478133629917104,0.03710692239300425,0.013222459600195397
0.5681339470737198,0.027402313998851093,0.03683157030296621,0.012864129180430292
0.5514893325412854,0.026506276326521003,0.03658684815036506,0.012174829960973165
0.5326709602410787,0.024932231581434105,0.03636453374459595,0.011972428930916644
0.5144080724848829,0.022093812613456245,0.03592670192840972,0.01193361247785117
0.5013702929596421,0.02128802704952196,0.03529934992554007,0.011880985264948362
0.493029610390203,0.02072015540186693,0.034563949807862905,0.011874932837757032
0.4994862047212384,0.020399408379557407,0.03368982119149495,0.011883027655675626
0.5127980861733226,0.01965479395401765,0.032687316147442615,0.011854547932207119
0.524530571218003,0.016443682171905675,0.03167572929089893,0.011112766264298319
0.529434154591235,0.015149492095641752,0.030675400511668775,0.010977275227095616
0.5321484088052494,0.013824893098195241,0.029733821658828766,0.01093704906263459
0.5338135081047194,0.01247750326504995,0.0289282799700013,0.010953069274968289
0.5424676306121524,0.011967501107574443,0.028180110994445475,0.011263166030190452
0.5488165303787331,0.014141010007128434,0.02770035881687963,0.011542445364704884
0.5674481885954042,0.014672575103325423,0.027355047906555508,0.011903319699896055
0.5844516950736018,0.014873534882475335,0.026782404185448864,0.01216246317349463
0.6010548123179045,0.012748550600950615,0.02616571293006849,0.012333927250757128
0.6183349222351289,0.012904638842760077,0.026103496116682445,0.012356265696558993
0.6365647443341852,0.013417529628754392,0.026265795622443466,0.012417543769071773
0.6397180343311426,0.014182327653990797,0.0262532743231076,0.012118278662191583
0.6400814015771925,0.015081122485090363,0.02623623150520628,0.011780867824262959
0.6315006448158117,0.01473309688209312,0.02644912845812702,0.011421279728808985
0.6237083026311279,0.014866840505201867,0.026061683459000198,0.011230628731928028
0.6270724248870222,0.015214616248074865,0.025699378246499018,0.010620481222590912
0.6370385781467076,0.016339251769322237,0.0253626046514777,0.010688089762972862
0.6417195765054136,0.017918626863117768,0.025134877731906115,0.010660045857302503
0.6294778216212341,0.0197327383324133,0.025196312466934587,0.010163428609278618
0.6161310882173439,0.0204444913773119,0.026212870978621097,0.008922846943971533
0.6218491119670237,0.0222575985435435,0.02721719176700031,0.008687066784133684
0.652548363906225,0.024917121497404344,0.02792018878548837,0.008577853096382362
0.6858754783868738,0.026782142152393225,0.027795565102165985,0.007839946810750202
0.7092534272584547,0.025823161061792534,0.02588673864102389,0.0077794863552299014
0.7115038819261857,0.02495738101325159,0.021905715704665537,0.007850788863550567
0.6770720769722873,0.02468784039605376,0.018211024034917447,0.00805229125162223
0.6422465149660853,0.02581041823693992,0.01801337462435325,0.007637894150459837
0.6195322401661179,0.027005799660494278,0.020408526954003598,0.008237472722140399
0.6190979292804247,0.02944144631177977,0.023952996712734414,0.009037103611903815
0.6303694607044749,0.030897388327950862,0.02884402780696802,0.009980424025941641
0.6490652337112923,0.03238625861473984,0.033641158705989486,0.011019648923585635
0.6787986982150477,0.035117253874391116,0.04007077306018055,0.012491767073611826
0.7050529640776687,0.03766746568533451,0.04682089868352116,0.013296737410687248
0.7081842713235516,0.03936529302404182,0.052009583010390006,0.014072656865042945
0.6924033942016666,0.04030374938342242,0.055685607022193655,0.014833000669791782
0.6513774136779151,0.041133984135911246,0.0569148600973968,0.015122680003736046
0.5998459417759562,0.04035905926237049,0.05687676425271189,0.015072500946328608
0.5673866603990265,0.03920905223832403,0.055296605480585376,0.014924405890685895
0.5518058037197177,0.03772528673719438,0.05314721618475985,0.014246984926681115
0.5432957066954498,0.036054602206181875,0.05077813421768645,0.013378243921776781
0.5313127965707437,0.03300336055584989,0.04652418969531345,0.012539514806708837
0.5192653301875767,0.02951452002516267,0.042129024590154655,0.01171762608672416
0.5095814833663775,0.025437796201034747,0.03751965955874426,0.010724484431493523
0.5017176900728628,0.021040462445443105,0.032706353021270264,0.009150111858104428
0.49552672929437797,0.017346962274786867,0.028608498787798097,0.008290628843120807
0.49191425924812976,0.01699510066560111,0.025507755261373905,0.0077455121521803555
0.4956550322361701,0.01564598849361313,0.023498803955255054,0.0075078805053571136
0.5054305950178727,0.015154353845150553,0.02246226387475207,0.007091935460556154
0.5278778010793675,0.015165350981710858,0.02234262373840811,0.00696251581585833
0.548824311133485,0.014686288108644242,0.023159942940370073,0.007549745029062044
0.5754143268388191,0.015784639426517012,0.023930341544571136,0.008405370753672531
0.5875246494283061,0.016327684302861745,0.024115065144712344,0.009018094360859623
0.5990219631818188,0.016104162376640377,0.02336079125498987,0.009021696259594538
0.6196250595954956,0.015534590806044584,0.02207891277248273,0.009019016019567035
0.6492516697716841,0.015008565428214922,0.020899421100183228,0.008371261553513433
0.6864875630320615,0.014798531771863322,0.01965574566189577,0.008301181813287511
0.7268668386244079,0.014398677427428513,0.01828886583379912,0.008239792588687221
0.7683213585776805,0.012567918501106714,0.017274524832921474,0.008208721310530636
0.8011032940362458,0.012133018599084253,0.016001595657254293,0.007565688965483966
0.829393753475679,0.011909289998093764,0.015749972181989296,0.007401349863921839
0.8531995565545741,0.011899675051231903,0.015748625906516038,0.007401056883521851
0.8692404155735483,0.012041210340416688,0.015459744354602947,0.007558701945735535
0.8824691297579446,0.012324672807473791,0.015288548492285484,0.007858927217991925
0.889003103312698,0.012729718452627036,0.01471080164329746,0.007828712876005383
0.8848776621209357,0.013305724582554329,0.01433657758661578,0.008209848260996286
0.8786375707349807,0.014135508383006767,0.013637681031774377,0.008778794324980438
0.8595532514162344,0.015316877868211436,0.012723406322064933,0.00914370706724629
0.8318575813054743,0.016875295024397764,0.012534656997413041,0.009292484831226615
0.8028258777205348,0.01807851142087125,0.012229274601300445,0.009658645753530141
0.7716359556382505,0.01719266415457381,0.01255446680929423,0.009884834287186126
0.7350517131764622,0.0182907258857306,0.013217880599973761,0.010013657206172638
0.7062444753952681,0.019999000976086756,0.013652837831921569,0.010290626730544388
0.6736909429711571,0.021900509661751947,0.014447618493792141,0.010486016155355209
0.6375054205433399,0.022427008106356304,0.014686883220866483,0.010082801623096943
0.6008839330760644,0.02189094299656225,0.015660439731536222,0.010116319517777752
0.5573845964165677,0.022854826591789137,0.016350698889620024,0.010206187517037772
0.5075948039544286,0.024116878789800716,0.017257259207006825,0.01030613610468059
0.46719091459163814,0.02575018320407172,0.0181212130204406,0.01053986571723608
0.45175130059144625,0.02723212748877639,0.018863122308120598,0.010698857690187802
0.44636883879384126,0.02749926441799614,0.019273790710549805,0.010575749305752873
0.43634604121569226,0.028977920413077805,0.019546420615383437,0.010970995943680761
0.408371052044466,0.030357570784005108,0.019893801652931215,0.011250877389530536
0.37823199614637615,0.03084954823238747,0.02102969817102081,0.011559814027402067
0.3539939212323471,0.030930362027602378,0.02197090727770985,0.01175811743950523
0.34630006896108184,0.03128001646077643,0.023399126112040782,0.01187898184985933
0.360530546235153,0.03156825502517377,0.02476579962708358,0.011704932981491932
0.3854444058262038,0.031866177169447854,0.026170151609444234,0.011350746449570808
0.4143142619767874,0.03304319133114908,0.02695391942410248,0.011514664433206848
0.44341700068613243,0.03445483342016858,0.02715506618252722,0.011950500973487283
0.4557286481519853,0.035403655766924044,0.027635973605581104,0.012096194504776019
0.4563418405518921,0.03492312812923026,0.02820603534453768,0.011560688870419425
0.45557454522709884,0.03506205355968695,0.028435046779063302,0.011493779940229331
0.45628306668365287,0.03527639436270263,0.028157620587370792,0.011482106832192973
0.46576501090679195,0.035565418694091806,0.02773936987105117,0.01154603308727946
0.4773338245333327,0.03637187781347548,0.027190651234495166,0.011743301110014969
0.5027656960572855,0.03699871131096788,0.026611768378511962,0.011955962799654687
0.512440188079855,0.036592555522344535,0.026157219409381816,0.011888965161939017
0.5166937814212518,0.03501261237490587,0.026079942923193208,0.011408412896720234
0.517489920223621,0.03299196089529747,0.02620176023197126,0.010649214995858742
0.5164048492548808,0.033336463442205574,0.02630337148954037,0.010031502294998421
0.5140613484403522,0.0328118873736864,0.02643022983466615,0.009494022242539006
0.5115348726971175,0.03307503541655037,0.026581787869331654,0.009102047333344776
0.5032687431268497,0.03251146814702129,0.026655297011547275,0.008893361023708036
0.49306742235742307,0.03207969174247068,0.02654713133476896,0.008555988733537068
0.48461015328474827,0.03218255390936421,0.026353386789557946,0.007760493331395521
0.47788129433388904,0.031672238271531525,0.026110203490499275,0.007662463249795361
0.4717205416995208,0.03113196367928218,0.02578816931342741,0.00777637970803087
0.4618711403554286,0.030623088318443903,0.025317433506720874,0.0077240934162819954
0.4447931651448573,0.030417627736120636,0.02465757190737296,0.007054282872721956
0.4421162301113659,0.030839428753593856,0.023935204405866002,0.007070799295616372
0.446551135425679,0.03104556619186254,0.023100288161545135,0.007289639367308383
0.4681999844329637,0.03158812565701808,0.021797518971228464,0.007394398761323641
0.4920219218675072,0.03113595994261758,0.020418192371337462,0.007237598654235782
0.5044605835987318,0.029176551119872277,0.019071405013552332,0.006871948265961713
0.49394142442685585,0.028189302498336385,0.018023753145003284,0.006495201926166435
0.4777047879621833,0.026731271224462654,0.01702446200291765,0.006211203437421144
0.466267220429389,0.024532915051680756,0.016457055717430738,0.005412131139183329
0.4580330373468467,0.021481959447163343,0.01585589478638431,0.004987292683599949
0.4724141634713885,0.017211954007381732,0.016224467659034847,0.004622230605541133
0.4974050625709403,0.013891056546550023,0.016835700467270707,0.00453338551255655
0.5245053057951286,0.012003688620291119,0.017505000779072667,0.004548194377905426
0.533040777040674,0.011214573358992917,0.018396206146634033,0.004229703920415718
0.5238446017442504,0.01101133786722581,0.01971807270047564,0.0041716485512735295
0.5135574013017609,0.010303084660276737,0.020939494849301608,0.004348190397638907
0.4996982598895884,0.008830009674911389,0.022096243364497333,0.00457366244586288
0.4885775102167271,0.008580082751087353,0.023196004803005276,0.004613058936388961
0.48071971487841403,0.008499042569558024,0.024371005545899677,0.004198293582039977
0.48005854259932773,0.00861282320197388,0.025119314245929093,0.00430982013817217
0.4817155366994053,0.008689601140197262,0.025380328644750535,0.004531926336504458
0.48265369283108706,0.008152038375903758,0.025394814575230528,0.004737862675363547
0.48389547324724425,0.00642303843764973,0.024765623437602087,0.004947538646152045
0.4847918934403987,0.0058036007512504255,0.02413692569933225,0.005200123511104857
0.48832285745959214,0.005229513463494797,0.023284409029912658,0.005347376431635267
0.4901555078232803,0.005279009371056953,0.02351662562686653,0.00494288303529621
0.48775129691644076,0.005675467372148844,0.024137159602334774,0.0048945499308119126
0.4860492992713127,0.006248282767078228,0.02489751541790584,0.004889584705950137
0.48727791767266837,0.006412047775665185,0.025072297355884343,0.005056860034564014
0.4880871692928679,0.006159456293775804,0.024993095574243486,0.005187991674561034
0.4876097582886004,0.0054851613267239635,0.02507438339806195,0.005092680256535865
0.4863034711276556,0.00564723321792909,0.025282273437307313,0.005314805554015173
0.4918656428077805,0.005715139520030487,0.024773308259263122,0.005516851665390222
0.5021342489157528,0.006012839658377006,0.024395934671141078,0.0054143066146440716
0.5120780981343558,0.006563790889255702,0.02377296190634966,0.005657652292919751
0.5206111209229639,0.00720896844238662,0.022690992269093112,0.0059553901501244195
0.5156456860712478,0.00778144182306731,0.021400968664211283,0.0063306199516739055
0.5059486782195054,0.008003274090256562,0.020506983082542576,0.0063863168158694765
0.5014961269950793,0.0072573730530880775,0.019283341963332187,0.006223968774345504
0.4907033459971268,0.007456103512115648,0.018186685525629843,0.005872234517690412
0.4677335214949304,0.00790431338266945,0.01738254602083423,0.005640712787992265
0.4557131118332941,0.008667438821766689,0.01702875698081474,0.005470448033743137
0.4465316481249579,0.009451075650130918,0.01661408973086376,0.005231460722144441
0.43540179171637416,0.010422352807349254,0.01662793908790415,0.004931747284125807
0.4190332539874248,0.011233748306269603,0.01701256087297368,0.004615754350209831
0.39644406256622056,0.011586938993533724,0.01778486676735621,0.004310065872134461
0.3704950730387502,0.01244998192842516,0.0184763995769451,0.003974370083448897
0.33827133126693687,0.01341131823990339,0.01913294838431488,0.003539850242355647
0.33976930284974155,0.014417657127768515,0.02016237732516608,0.0033162032111969586
0.351245212555373,0.01488230019839949,0.021433430342005285,0.0031800681063675613
0.3634749453009109,0.01441632500531098,0.022804345775037895,0.003158002279324519
0.36494223996341263,0.014347603233920354,0.023426246829811318,0.0031554475503018323
0.35416499929739204,0.014257323068418025,0.023644737196721444,0.0030397218569573354
0.3353140810683556,0.014164022175107328,0.023535977708728353,0.002950884652889669
0.31810793976122953,0.014101415144501249,0.023450762579416865,0.003083785621461017
0.29974541246454695,0.014083833215620721,0.02269893047041912,0.0032346608891139755
0.30309071100081864,0.014176960845652361,0.022778808102643613,0.0032567663180635086
0.319733587234229,0.014359075479457294,0.022843937004836175,0.0031168633470239574
0.3453993755790009,0.014648406109300845,0.02325679953892559,0.0033211442483143446
0.3897092003622403,0.015024562866884658,0.02450638217024512,0.0037225498205495063
0.41571638360670543,0.015171497225701899,0.024972378136916017,0.0040161641998406996
0.40276609115956036,0.014810120814001348,0.02394645482073952,0.003913179743303676
0.3838628928027324,0.013846821274349117,0.022361365625810557,0.003846502978559272
0.353680477086082,0.012867408792304939,0.021340864470307096,0.004016769593203221
0.31139769101816944,0.011993424886142854,0.01952052841544424,0.004156434091011316
0.2656972489912451,0.011412106266048947,0.018288671443157555,0.004403216897494134
0.24292462812134794,0.011506789383347744,0.017793466806365142,0.004833566880019442
0.22525231631365356,0.012106986911332865,0.01730177935110884,0.005274613171762152
0.2099752349373144,0.012883803735474323,0.016741494788756587,0.005616097993419801
0.20695481311351707,0.013848450328758784,0.016784535274650163,0.006228777145402517
0.20894766303581172,0.014941458185886757,0.017815921256602998,0.007692968802024077
0.22161792153437324,0.01547252417149017,0.01999753921091905,0.009599927761164733
0.2357193614656237,0.014781171967874325,0.0221834614033393,0.01027470440683572
0.2721881250020949,0.01408396084429853,0.024071452664620182,0.010125278514697975
0.31031532956133234,0.013653188985654329,0.02498458363641725,0.009793462123601581
0.32868505675442866,0.01360430863117439,0.0240529978184545,0.00968834632381531
0.34820729848687315,0.013297238875578635,0.02347337379519239,0.00964657983086988
0.36052975300024037,0.01275302593956113,0.022584579430212397,0.009607821727782993
0.37763427333182314,0.01171512762954454,0.021957597608490323,0.009626831683542586
0.39973997231415903,0.010435096061761361,0.02116429606040594,0.009644307949952132
0.42426413496257864,0.009216874920119866,0.01989065373353806,0.009603983771219463
0.44879956055096326,0.008454753202518627,0.017354379862026047,0.00932102519700325
0.4789569718384043,0.008241776004631616,0.01418961836212426,0.008910217082049447
0.5150705941946607,0.008688559869231645,0.011630028888927158,0.008502469062641427
0.5474054427517617,0.009102216921377478,0.011021307552816637,0.008302905102579732
0.5688428736219976,0.009403135041119651,0.010780406798504429,0.008226145736554101
0.577740436612641,0.00927453270779955,0.010992008593559786,0.008252356649904197
0.5648426854221912,0.008793457265166981,0.011348181613951337,0.008288025353138766
0.5393001576119586,0.008275989817964357,0.011662280374608666,0.008285748770303678
0.507217766912977,0.008053910065942716,0.011852815266293103,0.00827435374556436
0.47379099621108317,0.007947735677804766,0.011939686101879256,0.008084781676069953
0.44902426051665495,0.008115078261091297,0.0117173445581372,0.008030719364493231
0.41584931501968614,0.008649213209921016,0.01114209924429397,0.00795856187201864
0.38377091767689886,0.009071758680940028,0.010515704269242247,0.007987742056755157
0.3591351440058516,0.008915414750644014,0.010864613482555484,0.008553062195601703
0.33530342188980833,0.008932332844706327,0.011727797522681521,0.00914421587841219
0.3254058173635728,0.009211508409567455,0.012589268190276968,0.010008754020849152
0.3061337695651065,0.009512842904136374,0.01201804096993716,0.010172842046585183
0.28912637742138775,0.009442061657712384,0.010992849558349067,0.009780330740507768
0.28093424856662197,0.009411338676018463,0.01043878326860898,0.009310107951270408
0.28673541676147624,0.009367590202449162,0.010513207973088702,0.008921566854551222
0.3025435370068631,0.009357853887552243,0.01116267506726975,0.008539971582144534
0.32047081076357453,0.009466412262298182,0.012278461781308387,0.00851772341296831
0.33065484717460414,0.009589257600183662,0.01325979713658778,0.008420210827875441
0.3250460866778093,0.0094853740196777,0.013426506969521496,0.008154716497069543
0.3165472631369714,0.009120832118983875,0.0133312416482813,0.008327681555677372
0.3058896570527334,0.00855744096911859,0.012853350513562239,0.008579893320592146
0.30173668980279716,0.007839099246102713,0.012355266228343926,0.009068253342522503
0.30664115056451746,0.00705315278715716,0.012152837633151614,0.0101523457553784
0.3143459768964339,0.006234525232643081,0.01216828128065104,0.01128657284077726
0.32976912414277293,0.005473921245218919,0.01238323029552445,0.012510861117715343
0.3444599967016535,0.004918367521727658,0.012761919565989247,0.01315903246412656
0.3519404204202277,0.004662420964293923,0.013297257432952193,0.01274652785186466
0.35242667871011985,0.004802610958868645,0.014583651237383487,0.011208681676534254
0.35993180538451475,0.0057309760169352575,0.016816732789880103,0.009159724845793388
0.3797384227343244,0.0068877004910812695,0.019450396477693872,0.0074169566666569065
0.38904282656805217,0.007484037543698949,0.021370934392190444,0.006446886461925196
0.3798666647649034,0.006974948333607972,0.021993528717457442,0.005917601820431399
0.35954853236407014,0.00552656706756973,0.021678762551705186,0.005662147127570147
0.3444995702349278,0.0038379877023553125,0.02111751498495441,0.005769672645368742
0.3496219874482878,0.0026132109247756262,0.02086333038159528,0.006062015152717957
0.3663295796259785,0.0019771721922954666,0.020922157882574,0.006232650167897229
0.3878513552193014,0.001679491846038577,0.02111452098064692,0.006312192781185302
0.4057294683104859,0.0016244341081859146,0.021150874598034084,0.006112647375928366
0.4234975918721255,0.0019483179043441748,0.021155544789008586,0.005587797108375088
0.44522051238893845,0.0023112123755906423,0.020956309329898677,0.005062710612180688
0.4716599145204844,0.0024770253814827485,0.020537274719196186,0.004670429795873948
0.5015579771648073,0.0025892083490523564,0.019843624529215016,0.004373047888999674
0.5220842938670299,0.0027606929960332467,0.019020010646740977,0.003953319554270063
0.5318024285661297,0.0030471357418869758,0.018081031095896864,0.003570247387887399
0.5333054896416135,0.0035901185474214933,0.01714699161494588,0.003371578635402229
0.51349020430172,0.004280837033887803,0.016285856165890056,0.0032456920625480866
0.4916886028903526,0.005086680913168827,0.015516752165597144,0.0031581992174883134
0.46834413768910876,0.005539478525562116,0.015093663263123946,0.0031259584792983713
0.44440793787827737,0.006088176289256329,0.014890666798844114,0.0031282613269344537
0.4274157505325687,0.0062695893920735,0.014532249114272814,0.003028676063327823
0.4075484359102439,0.0062473490213792865,0.0141542298960242,0.0029097216578552586
0.38529567997043723,0.005760535708047465,0.013540249952376206,0.0028664528052792615
0.3593988781923866,0.004984630850084006,0.012716852178017761,0.00298073646917176
0.338924928790011,0.00447991266409936,0.011864724103400698,0.003510054589167306
0.3274479165242691,0.0042593718671013504,0.011277959248485422,0.004756191273925141
0.3310135294261952,0.004503545447252813,0.011032239508474281,0.006548856067913309
0.343993520310481,0.004487112457526385,0.011260024778103452,0.008763874715027925
0.3611644689327409,0.0046034567525224885,0.011697649939617328,0.011258029928358606
0.3634154093348087,0.0054998832711394795,0.012324597051397105,0.012539064709947362
0.36497926117082374,0.006308531980819773,0.013132803437931292,0.012725245320455965
0.37228950256519694,0.006957427299593369,0.01405230072940608,0.012314474590632092
0.3807805702566107,0.008007583389933879,0.014930211548449434,0.011287646356429492
0.38182792792468,0.00952918708989909,0.015398395907275242,0.009994155468315686
0.37922772438576063,0.010159260838765803,0.015784890572222033,0.008558277260171976
0.380911860653553,0.011289233075066204,0.015763003383373213,0.007083135717533162
0.37642355589526605,0.012412407869616723,0.015328066139363723,0.006086082264974127
0.37366360841647955,0.013508676746913232,0.014655692871304459,0.005824650076205956
0.3814865115891313,0.014260995968604171,0.014136354604719766,0.006162301351092311
0.3986457622217859,0.014594938151212307,0.013813406844980594,0.007049818687988223
0.42736359986979555,0.014664455388179605,0.013666662295926548,0.00841519942082109
0.46427554468115473,0.01476949880283713,0.013411060689662517,0.009924693820331147
0.49827752102434963,0.014961966908856922,0.013004561353461295,0.011506325147654048
0.5203739675796898,0.015234314471877303,0.012809912924263282,0.013017937154331461
0.5336251116589767,0.01549946392727856,0.012628041779541799,0.014615317770803936
0.5192485481139499,0.01566545093419754,0.012529706416818501,0.016418316634490622
0.48868585994793734,0.015810512208442214,0.012408858558314279,0.017941988379790795
0.4528059301699997,0.015378839920640326,0.012202044511890423,0.019313241659848802
0.42029533565992977,0.01473375457527687,0.012009159983998005,0.02056541779532488
0.4003428097089539,0.013500844030617873,0.01192499507344972,0.021597690732705132
0.39333240439582334,0.01299733483012504,0.0121224326921898,0.022422889583168883
0.38643206357598214,0.012529303143831718,0.012357509028319972,0.02298657783139662
0.3806516653257745,0.012039427969735386,0.012934167162728695,0.023903856255450273
0.3737190754137099,0.011594305750526565,0.013659928704717134,0.02472751196442313
0.36903240855950864,0.011193312408562259,0.014552692244720748,0.02496349204300732
0.36267732093503313,0.010865514765752907,0.015618287675953342,0.02474933897586806
