FIT501.Pv,FIT502.Pv,FIT503.Pv,FIT504.Pv,AIT501.Pv,AIT502.Pv,AIT503.Pv,AIT504.Pv,PIT501.Pv,PIT502.Pv,PIT503.Pv
0.3314591616792744,0.748128310849233,0.7040125480682649,0.00011189573489310657,0.7053317749223164,0.06148621575553193,0.06285782825306407,0.04312733886554373,0.17915402050672924,0.019823513565223102,0.2175645188618067
0.33487982279176903,0.7701552067632501,0.73378817450741,0.0001051548405010771,0.6863812686347225,0.059606547192928044,0.06237102365496738,0.042323581612411634,0.18105324388364255,0.02007584601684753,0.2204836720162201
0.38299350918705594,0.7324210320626833,0.7375018741118803,9.561814183729365e-05,0.7136119523001887,0.057255405690897467,0.06327507968757035,0.03994232133803879,0.18637029519048948,0.02071843862385698,0.2282126945665065
0.45336050694369356,0.6886463598090652,0.697183922075947,8.800191119700771e-05,0.7364186670057299,0.054410045238993045,0.0640129780349918,0.03601811527631542,0.19084836567404415,0.021289001895348804,0.23550550035841933
0.5144411421613903,0.6934033680768373,0.6561780729600614,8.156932596361067e-05,0.7673717805727623,0.05311737579946822,0.0649363950042242,0.02965319341216036,0.19525885468681276,0.02188703881570836,0.2450674619287417
0.5051732044476276,0.700700186509273,0.6139560662471533,7.667177818865314e-05,0.7896792298652798,0.051424423979876885,0.0654897866983362,0.020591100776778785,0.1987800381863396,0.022373364343051778,0.2563511368495303
0.4814054164756642,0.7066744103322179,0.5685275081672391,7.2860660876923e-05,0.8175464175461532,0.04823224855693225,0.06600545289048705,0.011836998114554948,0.19927104432212045,0.022847612511732854,0.2706966286760125
0.47635583603151094,0.7142252208341162,0.5172669834319065,7.052502671909515e-05,0.8294691913835472,0.042335336586869596,0.06596377850936928,0.008945430980290802,0.19842055063555025,0.023176319975308037,0.28232244362032666
0.47433697756161036,0.7210544497946103,0.48989203283493166,6.970463511043604e-05,0.8170163616174569,0.041537361518333024,0.06539690100688159,0.008697499365916787,0.19536369595582995,0.02329603157302381,0.28212858461520907
0.4722461125789034,0.7365642504195598,0.4535247416513427,6.694140683978625e-05,0.8575873437424879,0.040683353115272755,0.06743557282814451,0.008274041318856897,0.19547152116268532,0.023834596229518213,0.2593525498220938
0.476112279612203,0.7829360949357019,0.40736839882167736,6.448092766292614e-05,0.9086192134057125,0.04022823629802201,0.0700452217234817,0.00807589130864707,0.19571080415334294,0.02444123053768325,0.23269027334667328
0.48715311554756063,0.8406059145106646,0.3619776389871895,6.296417066036221e-05,0.9522908168383594,0.03973119108236804,0.0723937602488366,0.00807825235531397,0.1950733399388754,0.024973937099282924,0.2037750839128219
0.4980020516690991,0.8734121607539579,0.3222446689855961,6.243856328698571e-05,0.977828216192705,0.039192342221646796,0.07374236678880602,0.00823877580799044,0.19287470299380993,0.02532312383187323,0.17841368990191467
0.49841088932068744,0.9102418593297809,0.336884246150037,6.192886369953704e-05,1.0005891677731105,0.03858593646421833,0.07457342392262876,0.008354805411369818,0.19007008085300078,0.02558688261705303,0.17719491534037718
0.5062934345158931,0.9299587524257542,0.3519581520831801,6.136237507258487e-05,1.010064419778412,0.0379819579931018,0.0746769735643882,0.008366089913897807,0.1863186962123814,0.02575211484026408,0.1751926953078998
0.5124498025427636,0.9299008412762255,0.3281306752534413,6.1026615718585365e-05,1.0069412710168386,0.0373708421864736,0.07311968890885104,0.008265210117842406,0.18112584574717475,0.025708242119078573,0.17193310367904033
0.520793161359816,0.9337348524058363,0.32757972129023466,6.084229588817355e-05,1.002353779041259,0.037033630898518036,0.07178884598463228,0.008138738873712326,0.17519221907964147,0.025669376196555706,0.16737356115722266
0.532711919567104,0.9402729932128421,0.32693054730655496,6.0721247748531824e-05,1.0045261540005477,0.036869407442122894,0.07084433800468518,0.008026912607866442,0.16920456930194547,0.025668154508059246,0.1624371382262776
0.5532705976533767,0.9643751812453962,0.32626723787416095,6.068007276645831e-05,1.0048826888293798,0.03673178303824558,0.07062374112958622,0.008047075086459078,0.1638489497208644,0.025781525091440875,0.15835853413548015
0.5703748732418187,0.986159073783418,0.3262227218122181,6.10529905013698e-05,1.0054176231379026,0.03675283961040641,0.07045721004916264,0.008217153221987235,0.15820333672023687,0.02588598459407383,0.15307215068707902
0.5754443160626169,1.0015413924909253,0.32659935500424725,6.16923439593716e-05,1.0074721930866635,0.03691099500086096,0.07042889311740864,0.008471723804769009,0.15234807382218768,0.025998795352717093,0.14734250492818657
0.5665848973593249,0.983232742023766,0.3251599311831592,6.140009544336715e-05,1.0032682295231956,0.03699266025169225,0.07022463516173745,0.008251351210323733,0.14675610307528858,0.0260843444857693,0.1445480702039944
0.5586908701757461,0.9574601740912556,0.3213157924368495,6.008356460653272e-05,0.9944365097634126,0.03651578650411633,0.06972526318689588,0.007427702061415253,0.1405023321610323,0.026079902321925554,0.1451103887188701
0.5626176038565628,0.9338458405222386,0.3747359377646034,5.9007663525825734e-05,0.9853130141402799,0.03556132535854715,0.06940555926434568,0.006601169720673974,0.1341696043766659,0.02597076578031277,0.14842246204578557
0.5717461443193338,0.9271398885485117,0.4592387812081892,5.8588086471925075e-05,0.9634189706465219,0.03531018632967077,0.06910771126230508,0.00609238392982452,0.12884341456386453,0.025810738147218522,0.1448912846636704
0.5852017918796278,0.9750814102118053,0.5391480172809696,5.8053706267737505e-05,0.9413985799125738,0.03473580444389679,0.06896457482468289,0.005394527070440653,0.1310232436086871,0.025368488026702038,0.15284296239916267
0.5655107257801374,0.9983387647570685,0.6123377030196756,5.797580849849482e-05,0.9201492771061922,0.03478653561929037,0.06876635513381386,0.004787101508712964,0.13330320901036624,0.024536298422823025,0.16106460331127473
0.5307731753869848,0.9915145457492904,0.6726078300274418,5.856922296913592e-05,0.8852046631617018,0.03519475392647006,0.06811989029344853,0.004295875640850219,0.13474333531174987,0.02436449201687666,0.16701928086171955
0.4920085196240648,0.9760489425543972,0.6753241985337155,6.158041140810389e-05,0.8745666966116319,0.03587162250406097,0.06735813688829674,0.003852474968427367,0.1350106414443909,0.03640340094561757,0.17269765381797567
0.49280952961220625,1.0221778567102096,0.6792652471957348,7.571568026852957e-05,0.8922859089477941,0.03766240534062469,0.06653732147077121,0.0035627589255818838,0.13609236684779916,0.06315269033050117,0.1796761965602995
0.4963635348792449,1.0445983761385724,0.731499872789425,7.908602779463262e-05,0.8410266218050547,0.039293353949573145,0.06718911816180818,0.0034644141066202615,0.13816494217515052,0.06928300737938141,0.17711967608568957
0.4921805682077435,1.029746084062206,0.7423999337623491,7.723255891542221e-05,0.7635370616373857,0.04034860745923873,0.06818907238066756,0.003430608364481291,0.1411638999159636,0.06719843403830414,0.1717331263624982
0.4959729036159594,1.030521834231276,0.742445628173918,8.033608064123345e-05,0.7116578094443964,0.04087448363537879,0.06864413876469239,0.0033588473158509317,0.14222208607556372,0.07343595461661723,0.1698070768936615
0.49807529622789837,1.0331916626317237,0.746104490061876,8.22726672129505e-05,0.6569313640938356,0.0388857477534343,0.06908028369211636,0.0032968899484437856,0.14031943813421136,0.07795993141120694,0.16788503548169129
0.490241584845819,1.0147403871775567,0.7608072136772625,8.225349644375512e-05,0.6001542853603172,0.03180196214129572,0.06947873032246227,0.003261253297602285,0.14505221500916618,0.07831789618516737,0.16542264201584608
0.47925737335829677,0.9955232611402074,0.7838736222296904,8.146956690747694e-05,0.5436301609544899,0.030313811830785263,0.06933215448435595,0.003224299841580671,0.14990324185401419,0.07715522180315983,0.16473301490006903
0.469926651346596,0.9871560158829836,0.8687943093148938,7.789593170292095e-05,0.4966068224036802,0.028812120791373345,0.06817059814850815,0.0032223634492757254,0.15505037635358404,0.07026123674498239,0.16768420751173516
0.4612195549965623,0.9734752717541924,0.9857447241668186,6.842422801610342e-05,0.48133277816534914,0.0283840947101654,0.06370978265021797,0.003270570319732806,0.16260791206697217,0.052404249991632686,0.18256887255074747
0.464310961627463,0.953733483163234,1.0362871829499003,6.896414413922042e-05,0.46502352682198883,0.03292451547930771,0.05540633794643668,0.0032484828397503773,0.1694272539328468,0.05319561390136503,0.196283395893576
0.47473155732187255,0.9480695843556542,1.0649135197323354,7.424370607705856e-05,0.44781775980741506,0.0344688270794341,0.03971345930814871,0.003200430392098223,0.17498206390146004,0.06335669420781889,0.20564586785004632
0.5209059261651598,0.9551381586324682,1.0604694713108074,8.523261618743075e-05,0.428839007268392,0.03699006077346856,0.038614479797616647,0.0031104795821899475,0.17888328094769035,0.08446536574064753,0.20503177510328835
0.5662428946962884,0.9476186549963129,1.0560229921197428,9.33749113080783e-05,0.42375512840001045,0.03957007754479015,0.03786415751883345,0.0030302921890876635,0.18414404282933858,0.10326618013688157,0.20434132225960208
0.6108324744940493,0.9352940225268875,1.034906963112374,9.754939086817825e-05,0.4300153086025078,0.041829741103698234,0.03907036430958945,0.002975122194067721,0.19052866826660433,0.11623992397878564,0.20412248102569178
0.6612988521024984,0.9289807406556424,1.0062515477303688,0.00010172697741588126,0.4430090770449305,0.0443237263575452,0.04559532188169653,0.002912968986491354,0.19014197007991024,0.13407383328783248,0.2018015801657454
0.6853984106467554,0.9279632551453573,0.9825145565981072,0.00010405058420273211,0.4606755198846172,0.046389346387138645,0.05702429357773383,0.0028531868897499336,0.18991513939611607,0.1535810511675258,0.19831872290656175
0.7040359397009993,0.9313091232411121,0.9693503881283955,0.00010454496590803482,0.506418245610518,0.046931540407956884,0.0558090852507631,0.002768723726755996,0.18831159537726477,0.185140105367221,0.1914245975480791
0.7066840056048623,0.8845349909783986,0.9807951417678157,0.00010159192175692094,0.5498834440070126,0.04354031600051043,0.05510367498533791,0.0027070036484618237,0.18729779403356445,0.2084198215838966,0.18373792317776616
0.7002872344679625,0.8540392620989101,0.9947883320218918,9.790283139217571e-05,0.5884738150381962,0.04262205058854178,0.054716030475365135,0.0026560942416800474,0.18626548007713922,0.22869508700899804,0.17462788186183806
0.6868418940998278,0.8543212316668062,1.006751065254333,9.390201767607767e-05,0.6235767820145562,0.04169609197324079,0.054494597348520794,0.0026195801893867314,0.18520542524594585,0.24556923466247457,0.16313399935354128
0.6890631714998944,0.8672491722994141,1.0118283025940766,9.045027457487334e-05,0.6526326704373419,0.04083316047573606,0.05411139541310812,0.0025932541216181987,0.18392099863442501,0.2601358439463833,0.15068341974614083
0.689037246293333,0.8641804205695568,1.0323738962343056,8.801837093319843e-05,0.6714579740974587,0.04022090808636389,0.05302129119185368,0.0025797947129246033,0.1824654885736137,0.2714403983261351,0.14717823300382535
0.6857522127750393,0.8490074168485794,1.0485374217492809,8.623118964845893e-05,0.6814477901835415,0.04010105032087698,0.0494240233117814,0.002565301664897066,0.18060194698823723,0.27897468092122174,0.14495028702833976
0.6863550127281799,0.8377329235443383,1.068886454973366,8.316382730115529e-05,0.6991378868594508,0.04099690402705866,0.04116348628231097,0.002541745287193486,0.17652543130368692,0.2903335674896271,0.1436779798167583
0.6848667716143433,0.8109983674225032,1.0710188054011505,7.979524826847692e-05,0.7153929737146727,0.0443983375124646,0.0417448469831021,0.002515379086245508,0.17021136970833498,0.2992326926137447,0.14451070859537798
0.7116056722081433,0.8685388480940348,1.10100103658042,7.031029364701105e-05,0.7812979907497045,0.04428375809884939,0.0413538430515003,0.0024738536798585057,0.16294212435040997,0.34722260780962677,0.14544964783825012
0.7340367423839247,0.938215715751378,1.140716441233073,6.151838135667755e-05,0.8464697223290353,0.04412601895676782,0.0417308544933545,0.0024324291612774934,0.16262733498608448,0.7776641395551406,0.13937774503667968
0.7462324147769626,0.9632834161050733,1.1618409489729897,5.627022680495714e-05,0.8799437607677092,0.04379088659353372,0.04300132941632727,0.0023832467631248982,0.15885097641214152,1.1885664389338004,0.13760098981678848
0.7282243070239081,0.8917195446795281,1.1204216171216628,5.826344078115146e-05,0.8342030780756512,0.04261339450606327,0.04370059834597612,0.0023463697271006406,0.15766616377238557,1.4256620140883924,0.13703437689490003
0.7065437400812166,0.8422080073164774,1.098894939799002,6.293696501592842e-05,0.791426490417373,0.04194123973635538,0.04492126946195616,0.0023610973430092178,0.15644911813339288,1.6577472455115596,0.13672015567956802
0.6998557715002427,0.8100720768249411,1.102879431517737,6.198354484134917e-05,0.7865668990161094,0.041499618943785205,0.04569921961373082,0.0023624599622094834,0.15311033964141132,1.6868842233325403,0.1335978259226336
0.6845646056913844,0.7603110086508085,1.1075414331542655,6.21073319843559e-05,0.7686534667079764,0.041268287631147225,0.04711887821542852,0.002350247462785052,0.1502734256027583,1.7128730442148519,0.13023332393464876
0.6645895364598225,0.7507643075986523,1.1190085344091227,5.820263149021e-05,0.7714946607664517,0.04055998988568487,0.04794574756581497,0.0023368888128326203,0.14610615784594227,1.7406019602641796,0.13278894245612485
0.6168310817556274,0.7492907339899617,1.131484823558089,5.444043622140184e-05,0.7687938407600525,0.04001638276611768,0.04924639646864965,0.0023068327934907015,0.1424727611541816,1.7675975851189891,0.13670747762053365
0.561898338216921,0.7412896208479695,1.1448817601340364,5.1756193502601424e-05,0.7534185811667442,0.039644088875022035,0.0509580694271413,0.0022755727234742814,0.13970688482992405,1.7879060675350935,0.14138761194018193
0.5180749755997788,0.714480514350006,1.1619411096799221,4.958682607303559e-05,0.7344045255355446,0.039338391303012435,0.0527906364609873,0.00224718747022587,0.13748068242057263,1.80619904755514,0.14654988001424402
0.5121017339070427,0.6809113505481857,1.1842440121793916,4.779270510352133e-05,0.7100622795456133,0.039088510259082325,0.0543441942101104,0.002220959683043094,0.13398919468269932,1.8220930236207045,0.15212129739126157
0.5066609607666898,0.6714840770194165,1.2119835815580073,4.6796822760988975e-05,0.6785859234869468,0.0388375910880928,0.05468867964156334,0.0022031720535600568,0.13340692772079524,1.8320940522310682,0.15783439143072453
0.502201750976365,0.6344929852479017,1.2423667399333815,4.8287468100352344e-05,0.6410726337221911,0.038506435729986674,0.05180860928904493,0.0021926218258206624,0.13274764008158663,1.8181390160396247,0.1632327427567985
0.5027963929958256,0.6118578091632685,1.2151843796579926,4.655118855849392e-05,0.6185148318152558,0.037626728615163016,0.04164238943989158,0.0021686054006844367,0.13148801771110227,1.8168624296202387,0.16336492985572043
0.5041031954203271,0.5862208164305431,1.1792522425505125,4.5445535152107486e-05,0.5978334381582467,0.03580462542941279,0.04081236855034261,0.002139019370599789,0.1303242004262278,1.8144970381146732,0.16356095051977784
0.49564283986628305,0.5345494118046268,1.1399677925926786,4.417439323389668e-05,0.5812699933436799,0.03492471595164994,0.03992412348889911,0.0020996601274494934,0.12922607680788695,1.8152770767348092,0.16405195773491912
0.4847322152816804,0.4787680532394063,1.1008680388191747,4.3577852341026575e-05,0.5669963731491184,0.03399746224072731,0.03914980062392329,0.002059587404998426,0.12823358540438035,1.8130207313077913,0.16437838200027646
0.4844580887359393,0.45298603143248223,1.055014075255018,4.343740428875693e-05,0.5573045839054365,0.03311699790984222,0.03840013890664463,0.0020100918180032826,0.1274324352649377,1.8136581618386236,0.16514438325217654
0.5020592377496944,0.430062153247443,1.002460880984444,4.383543320063712e-05,0.5579379756728609,0.03223630058171507,0.03771126904460395,0.001955555520040443,0.1268770015688208,1.8158201334726292,0.16619304288898445
0.5273147044841311,0.43444421331792527,0.9389748114237766,4.503003068502317e-05,0.5658746061587365,0.031502669347964564,0.03731538108707142,0.0018834616541987114,0.12718114417344573,1.8262353791528372,0.16874578634489146
0.55760607649762,0.45871576776635303,0.9387675787074102,4.7298702293958624e-05,0.5786370656258405,0.030863428677403756,0.03737236977436055,0.0018045698767250595,0.12873326707325305,1.8447458608539244,0.17295159264679566
0.5814188536384992,0.4736027560127513,0.9716189332347842,5.1562405368133224e-05,0.5893210575935306,0.029125121054537007,0.036240063708594596,0.001782164200193311,0.1265575004630265,1.8212179337729162,0.18502358739786234
0.5931470973518466,0.4935506909124673,1.0001339948214074,5.543316080513498e-05,0.6046513461867213,0.027142769128070923,0.03460182154713416,0.0017718576661000978,0.12437735974583469,1.8004410880526729,0.19735843044179563
0.589892670486322,0.48875807656290887,1.0258518825903433,5.8661242504980635e-05,0.6296714550690324,0.024813865284279778,0.0323328046924408,0.0017680562069910394,0.12204252932842072,1.7775265721306635,0.20932365471418277
0.5745410304847989,0.48265831798901143,1.0245351791911848,5.9522533859352806e-05,0.6618177111633131,0.02278332443707276,0.030458541155870048,0.0017408850335415068,0.12114524244639298,1.7711253254782184,0.21285033557086755
0.557641255946712,0.4806418270431924,1.0024545066884858,6.128445298470215e-05,0.6992461061028565,0.022209470862005653,0.029502584156667132,0.00168836665566386,0.12188144167814881,1.7803753063425607,0.2171013050489331
0.5574770737816314,0.4971125303213942,0.9745004741156335,6.452530962799812e-05,0.745064871609128,0.023319461676156453,0.028946413306851944,0.0016347928232077439,0.12361267537526757,1.7938194920445663,0.22214055211624467
0.565102220880347,0.5186940035373688,0.9434369028044218,6.746053178755443e-05,0.7931495145560984,0.025566541648145334,0.02897801009794517,0.0015830851155562977,0.12671230864774038,1.8127926640658747,0.22789751224949711
0.573078411231539,0.5207722614853011,0.8949178152975905,6.77067869073562e-05,0.8412290204424533,0.025533172318893807,0.028405524097753498,0.0015481611576655307,0.128300735434095,1.8173781928293964,0.23076451108051138
0.5778017841696035,0.503134359599312,0.8260381644853231,6.78711575159714e-05,0.8918952876807975,0.02649456626619214,0.028970421478767095,0.0015196173400844263,0.12958077388727934,1.8191344454206813,0.23611618098843265
0.5788421334077225,0.44871730295632417,0.7581058521943539,6.86670745571804e-05,0.9428729351734101,0.030323126193843218,0.033249293005137126,0.001493657981751335,0.13106760157055442,1.8214609677887945,0.2345751981643762
0.5712422273767579,0.4113602620235809,0.6917764192187651,6.79387361688321e-05,0.9850802666800552,0.02989074353997279,0.04269276461192138,0.001477950245613215,0.13107746692667688,1.8141543163322205,0.23090375462871643
0.5781262060639791,0.4049788534777651,0.628162438974044,6.86091700602787e-05,1.0276470302492458,0.02935028044233354,0.04202987436273096,0.001472551799907343,0.12960773203041087,1.7990607238222311,0.2255361719476701
0.5877513877281674,0.40536483701579634,0.584098028550786,6.768598220815673e-05,1.0598898201866962,0.028644572957103716,0.04045630688084872,0.0014682611659853628,0.1274265711480889,1.778991183691237,0.21985553780397077
