LIT401.Pv,FIT401.Pv,AIT401.Pv,AIT402.Pv
0.017622203757725656,0.7911923728518757,0.00025825864571888866,0.0002970231447311168
0.01782000596371042,0.8213934718188516,0.00024777335992672657,0.00031690631032651355
0.01806035660626763,0.842006167562111,0.0002370310379141168,0.0003394578504720767
0.017906193640109536,0.8281398347009307,0.0002268304129523039,0.0003651951383742095
0.017461991824766716,0.853232330497636,0.00020972069772708565,0.0004098642063611544
0.017444141716235338,0.8754300711796681,0.00018496389390644055,0.0004899124140411662
0.017914476811966805,0.8962252625041436,0.00015857158519980892,0.0006002642261132624
0.017692964088246537,0.9177681890533582,0.00013329088880026282,0.0007431259938676177
0.017741239503533793,0.9185623843377005,0.00011397335889925994,0.0008961228735946959
0.018036608546723218,0.9459650170423101,0.0001023312723053923,0.001020309821732709
0.017721782841846997,0.9594909613684657,9.667084050248599e-05,0.0010979759178764402
0.017711783394695917,0.9246164494737804,9.507471601415985e-05,0.0011265108570213535
0.017566391738276278,0.8858524104978381,9.907431359024351e-05,0.001086996072058845
0.017837449235244607,0.8817079041892388,0.00010545995718411865,0.001019249693735699
0.017657981957255604,0.8763602430421745,0.00011282338786918848,0.0009493879044342177
0.017944921585805955,0.8968813484121418,0.00012093324913056517,0.0008949596199037828
0.017739626380173557,0.917000441129835,0.0001286269338178677,0.0008471653864008086
0.01762497716620416,0.919039983802893,0.0001364953905903049,0.0007952628344820758
0.018226890383647554,0.9204330328678095,0.0001424350256942736,0.0007563893805417045
0.01819497504670606,0.9171298804847713,0.0001479524198827742,0.0007186153731666976
0.018592197331673357,0.9216713579528444,0.00015095062225902549,0.000696064987087264
0.01831430570321814,0.926761873632418,0.00015036280999422002,0.0006947949517787706
0.01856634529227594,0.9262327586767997,0.00014975871397554055,0.0006953922871018943
0.018428345005219757,0.9244511400799996,0.00015001028074226042,0.000692281719025451
0.0184838117564885,0.9184757194650838,0.00015260137496507417,0.0006801685292780388
0.01900928020465859,0.9154830142768762,0.00015567143195026705,0.0006645313303149629
0.01923454899064971,0.9113699644028507,0.00015865308240852749,0.0006488517124691223
0.01972322875131782,0.9159599333345976,0.0001608594689404321,0.0006391485869317178
0.02003649458919631,0.9397143084019817,0.0001626394085749124,0.0006376177778023089
0.020837356928236097,0.9631412284558464,0.00016515030521154772,0.0006292689021535296
0.021783690043111183,0.9623494690172817,0.00016636738288296576,0.0006241807023586181
0.02227295839640456,0.953190627382602,0.00016669964928553067,0.0006214081056835497
0.022915574854218027,0.9537826218117027,0.0001646397946310191,0.0006281276335700764
0.023100135227846715,0.9500187473692552,0.0001608180029435154,0.0006435848481435361
0.023351253916380155,0.9447844619787875,0.00015635848603417582,0.0006672721605807223
0.02319609332046482,0.9319625117469552,0.00015187834755231908,0.0006896694724840855
0.023798557267675706,0.9259759485595204,0.0001474928323082103,0.0007194700785315048
0.023789661832627,0.9373839774094918,0.00014162423726468882,0.0007540062222748127
0.024161051921692957,0.9498077119479439,0.0001360187008163575,0.0007911605358920322
0.02526231662208193,0.9609193734780829,0.00013077221603550643,0.0008315251031878141
0.023377446605909447,0.9667722773532005,0.00010070165979603959,0.4182382843825021
0.02156780206663983,0.9559123182857826,8.018798177572839e-05,0.8335207740973369
0.019661460618070427,0.9344609027757147,7.805358083974682e-05,1.2465049567767268
0.01891590807589536,0.9212917300791742,8.943614666060256e-05,1.6582500756072462
0.018632329002744728,0.8983066454660008,0.00010202375808611071,2.069768237944809
0.018705742705818616,0.8755122911366613,0.00010885401295831788,2.4818000995193485
0.018437196038826056,0.8708730190562096,0.00010968797460982523,2.8946802717927453
0.019297248452503673,0.8825379206101474,0.00010044837425420954,3.1597422118610328
0.021801267289011158,0.9256813359866042,8.446349754712146e-05,3.2295788162409043
0.02440743024818778,0.9719045622504964,7.734607736600771e-05,3.2995852056198545
0.027842016242684793,1.0168213341690095,7.856198531273709e-05,3.46284457215583
0.02998183932590158,1.0574836524991726,8.21452851351138e-05,3.622024654652136
0.03211685786096135,1.055307033792565,8.731320999756098e-05,3.7808052419889098
0.03415301323013193,1.0457605906399547,9.26220180859511e-05,3.938906087301762
0.03569077338265829,1.035090567007751,9.699441106849732e-05,4.096210534427324
0.03731571402097292,1.024666342967666,0.0001004718629361384,4.115132189506346
0.03903260795234939,1.014304633997473,0.00010216671822619432,4.115573132605077
0.040739887058058824,1.0050864649262283,0.00010277973358214348,4.115863033653531
0.041732330598823024,0.9943893012947403,0.00010181056655683604,4.115843422138925
0.042879852114805245,0.9771885156174377,9.95600906242372e-05,4.115503834849486
0.043185963577343084,0.9521990939376639,9.702707667509937e-05,4.115027231497612
0.0436344416683825,0.9344003790291288,9.275129324017514e-05,4.1142257308068775
0.0434260800016372,0.9324647672224639,8.653052345909245e-05,4.112735275127461
0.04287858350396615,0.9385785158321246,7.999727843220362e-05,4.110751395546831
0.041140775530289005,0.9035401200769908,7.556058353828943e-05,4.108304641248993
0.03911746222274399,0.8692306656575123,7.542188908222896e-05,4.105315980172822
0.035801854235373645,0.8616281444203231,8.483290578559996e-05,4.101262236082561
0.03248315486346563,0.8544976151251458,0.00010993593982158272,4.096672945988944
0.0291697904754751,0.886501077092709,0.00015598867850441164,4.0917310706021786
0.02666401888311555,0.8986074763281194,0.00020630899055256008,4.087807164262761
0.02540323728063034,0.8998597949138395,0.00024224196310906632,4.085376120854313
0.024234263381862044,0.908620803650938,0.0002682785023710878,4.083818810257573
0.024943269714367555,0.9089594742911048,0.00027087271899709403,4.083348267797615
0.02510886270679864,0.9054303705879184,0.0002627594036013492,4.083426872158263
0.025809269357723316,0.9032060127790548,0.00025014090412320484,4.083759131617283
0.026952427186784603,0.8750348129073561,0.0002369848678687882,4.084114356005781
0.027772750617670972,0.8498724727323979,0.00022864366262532465,4.08433818434678
0.029123178929950082,0.8382380018527373,0.00022384989064984397,4.084697589268924
0.02990722569451671,0.8368514213588212,0.00022897011403948976,4.084469897437521
0.030294058210136466,0.8446355456467936,0.00023644213252425883,4.0842151084180225
0.03050033019163501,0.8479644927313369,0.0002481530245734396,4.083814606695338
0.030732902551935854,0.8499777950990329,0.0002605692313309688,4.0833603422225995
0.03112921459883866,0.8559113052376016,0.00027336241657149505,4.0831197946286215
0.031367864242553285,0.859212503557334,0.0002847181020264609,4.082905830054652
0.031461264285375636,0.8610868972811441,0.00030003123414236373,4.082787369498649
0.03137219885151379,0.8619553043438392,0.0003155397523259708,4.082872015336335
0.03123891857360324,0.858560968859226,0.00033083119921721674,4.083301703594728
0.031047880664215353,0.8462484270212237,0.0003417218142395521,4.0842937153792365
0.030838127910063597,0.8249411003687697,0.00036319193362399936,4.085680285241322
0.029275657679317602,0.8281357155995824,0.00041023753004548215,4.087080866707849
0.027223232145223344,0.8457047645589965,0.0004684784399538807,4.089257626653507
0.025057900744101358,0.8630400975527875,0.0005205797729843006,4.092694830968671
0.021962417483931625,0.8647817559759606,0.0005185362695428307,4.097472256982513
0.019885082104053955,0.8166728523956048,0.0003706591975014414,4.103348427637271
0.02033734600684017,0.8086410561259126,0.00029101967518203897,4.112613314180203
0.020204802222877016,0.8085060716392528,0.0002471881559800789,4.124704225620025
0.019378215822513093,0.8026086935820279,0.00022418181910858296,4.13932737799557
0.019614170783804945,0.8014498891499241,0.0002091867870339002,4.154458858282454
0.019843221087313494,0.805447660998232,0.0001986607220960196,4.166532250579165
0.01963613387071966,0.8115583353245801,0.00018960191738755887,4.168405553636155
0.01951234705338453,0.8181144499040579,0.00018178651947629021,3.7525929218310883
0.019376216118382403,0.8212197147331588,0.0001746077460362964,3.333857152925601
0.01961985627004476,0.8204263462002649,0.00016878929755444378,2.9116686704281602
0.019295553319183312,0.8075759868341268,0.0001630451064191731,2.485472442073512
0.018848426948008826,0.7975293093782664,0.00015740067754623128,2.055579962068095
0.01807475985273084,0.7768997371430258,0.00015124856469016975,1.6234606906599418
0.017227888769424663,0.7367043987146779,0.0001464010597496503,1.1925610215776787
0.016549064525713683,0.6836650556791815,0.0001424260436933315,0.9162773955766658
0.016177982867558744,0.6458808872044323,0.00013914154781967855,0.8437808735021208
0.01577573043888618,0.6086639593063182,0.0001358395340666313,0.7817221940830522
0.015656805356972208,0.5685384959492473,0.00013397866046939896,0.6286433931822689
0.015969758412730593,0.5382932704186179,0.00013245465179506828,0.47708701342004395
0.015900757589657744,0.5543413884494286,0.0001316935742732876,0.3263074923885991
0.015946512805798778,0.5785628975601872,0.00013114091983173944,0.17469910290433252
0.016186720563506663,0.6051494742384265,0.00013086907796405663,0.01907507728494701
0.016004857783572,0.6153939849667602,0.00012913551098638805,0.0004979374735300256
0.015935193610866854,0.6284770589327092,0.00012847928463903906,0.0005427184595668555
0.016801141122439744,0.6379953777536383,0.0001284943934621428,0.0005901503102789544
0.017742007669983132,0.6433668949504007,0.0001290400879705796,0.0006307818636777254
0.018579921863308292,0.6454084157714274,0.00012959582608688958,0.0006621168409839202
0.018771491465546086,0.6479343525527482,0.0001306643378391185,0.0006652805928474259
0.018402022286379268,0.6478796471470668,0.00013059246050289204,0.0006461182027327659
0.01857986791391102,0.6336190487232902,0.00013019636572677296,0.0006431312215068587
0.018625372728676114,0.6204318029635549,0.00013005057568760137,0.000653547129486885
0.019228780629383626,0.6196770257000346,0.00012967575318564574,0.0006646170894381413
0.019547453629199848,0.6052350451634041,0.0001290456940441026,0.0006720308044979666
0.019618767823369365,0.5707133847337462,0.00012831670215401696,0.0006678396541523127
0.019231199281340212,0.5727882059827589,0.00012565305128026948,0.0006438495578052882
0.01843751554920654,0.566740185268815,0.00012277880160899054,0.0006099016571239843
0.01722667306611464,0.5795269608744318,0.00012089949883153742,0.0005733351491957903
0.016618128280133686,0.5752305884223067,0.00012105595121915021,0.000543456169503052
0.01555605056191891,0.5659484618856692,0.00012075430514874308,0.0005019012577135252
0.014427586995961453,0.5747873195552068,0.00012142276907009716,0.000450666380328037
0.013275496385959824,0.5803845160935311,0.00012225239915752048,0.00039997622231356845
0.012943530444492864,0.5681587962029119,0.00012243816940067745,0.00036660727680027776
0.012728245734705667,0.5539318564595699,0.0001225302679188661,0.0003447843309021026
0.012891071265463839,0.5569856845297942,0.00012359289412564958,0.00032141132110844145
0.01239467805926934,0.5691635850229855,0.00012426860481953665,0.00029877545360054177
0.012423000853355095,0.5733631423145926,0.00012394862018751026,0.00028586490973427585
0.012122701574362037,0.5825234293810889,0.0001227755874840336,0.0002812789764424291
0.01216853927240972,0.5939575112707174,0.00012171511581980562,0.0002786442681919781
0.012273469249056116,0.621653815638622,0.00012345074360576764,0.00026373472786086864
0.012231997391209113,0.6574349235324071,0.0001253947544617856,0.00024112890762115023
0.011745681911167276,0.6639965185224258,0.00012505519430022668,0.0002306757437963557
0.011864107868637038,0.6694961436146459,0.00012422213923257708,0.00022884476440523292
0.011830320899307195,0.7163430699801326,0.00012160825177956747,0.00022828187468151818
0.01170926453143592,0.8051094147993959,0.00011920979259057625,0.00022221429999044336
0.011570175092079749,0.8520738279025315,0.00011874806014555243,0.00021533554019317186
0.011487769661027826,0.8928126013569295,0.0001188058415531564,0.00020634592887852575
0.011826048036893057,0.943532739998395,0.00011865451681698318,0.00019470623025916642
0.012227023959455801,1.0116043867692912,0.0001184811427312545,0.0001822671352458443
0.01295096164335417,1.0518670295289423,0.0001189470209819817,0.0001724867528291717
0.01337189374555428,1.088930534318737,0.00011948512693016703,0.00016596938432412596
0.013945048575337427,1.0841572811806168,0.00012100946672651454,0.00016171446300712944
0.013756755354093922,1.078943318670935,0.0001220889402550718,0.00015889205812826852
0.013553413005871899,1.0731192875543272,0.00012274475997725947,0.00015674272457297806
0.012792725881547456,1.073679204800261,0.00012361857448295693,0.00015576404760172814
0.012573059224232987,1.0754179415297607,0.0001246760109126166,0.00015488869321299818
0.012009823881805142,1.077425026846535,0.00012566057509982945,0.00015410465022172695
0.01180231545358035,1.07952159190454,0.00012609650352341702,0.00015310133862281614
0.011348088444925542,1.0822353685311263,0.0001266175964675024,0.0001529837601495004
0.01136690411850837,1.0853600217648693,0.00012671286627972584,0.00015259845336859144
0.011378084749070875,1.1020567013040306,0.00012815257931289478,0.0001502853748383854
0.011706834951431521,1.1136448993591477,0.00012896780142161352,0.00014666563905458866
0.011400772912503817,1.101015777851246,0.0001288731997577323,0.0001459422790496145
0.01136489282212124,1.0870349107807125,0.0001284021026484607,0.00014689993071639664
0.01085773693949117,1.0732168712766041,0.00012802786460364886,0.00014806027843517307
0.010875311060176097,1.068727022800076,0.00012866148538777933,0.00014741129583473972
0.010642099581955571,1.043878196449889,0.00012951296542790535,0.00014490752709130024
0.010827848796069005,1.0173843989365907,0.00013032340818953104,0.00014109760653629422
0.010893042141274319,0.9890223883289875,0.00013029856275517394,0.00013834218223887637
0.01087040097731645,0.9605067879404487,0.00012993290012352682,0.0001364470622692978
0.01085482677684351,0.9306531449737828,0.00012972282942153856,0.0001347317448814345
0.010980486782830907,0.8948082517032508,0.00012923556466998,0.00013362997411021094
0.010877178139867867,0.8501183253612015,0.00012873792830592478,0.00013278738191222137
0.011071988525962527,0.8469231587251059,0.00012826030299692334,0.000131868966070513
0.010901352634576362,0.8431765743506154,0.00012799525735205004,0.00013074781028147924
0.010861825060928027,0.8403116197811247,0.0001278547124835975,0.00012989415353240584
0.010769765135998734,0.8445544157191841,0.00012836147213641697,0.0001285890717837586
0.010845043547577177,0.8536315716063225,0.00012873187271517835,0.00012729670440152278
0.010748201695328608,0.8417047878899013,0.00012911373277124384,0.00012605216840682774
0.010618818313085145,0.8201941056821099,0.00012813417491640462,0.0001257043350421172
0.010468239127530386,0.8176658341083788,0.00012723879030626938,0.00012632368429189722
0.01017219121995367,0.8180642184522295,0.00012619752368162225,0.0001272506109399356
0.009843390737324192,0.8515401875070955,0.000123851735117463,0.00012831358113342756
0.009580545892946737,0.8916573754796338,0.00012215456526108726,0.000129727854982309
0.009501782523019205,0.9281370375485906,0.00012106124444441294,0.00013141866472649892
0.009671891043238005,0.9446011794012503,0.00012051197532492453,0.00013355894153146915
0.00969432699758873,0.9581193804573374,0.00012028285424704651,0.00013610794623128246
0.00976334016657334,0.9743804937503332,0.00012080290580087083,0.00013843483070176058
0.0093269433652893,1.000276304646685,0.00012124039394626474,0.00014005392693074557
0.009480441347147681,1.013845642569534,0.00012223084358125672,0.00014038753120643353
0.009587959881094737,0.994289477000993,0.00012394756756364627,0.000138891676835852
0.009444201849368337,0.9728832963272052,0.0001250307584357328,0.00013646571515535687
0.009153831875747236,0.9904495909300681,0.00012413516461351007,0.00013494812554439129
0.00898040157132993,0.993182730684751,0.00012579683625068191,0.00013276482521195956
0.008681829302939174,0.9722054258669702,0.00012712478224744528,0.00013002965881946273
0.008384237748057103,0.9528039616270915,0.0001280605284850652,0.0001273169367246659
0.008432624103652796,0.9887716594344589,0.0001303685597257844,0.00012425672196723363
0.008488418927715995,1.0315635051944936,0.00013224999386712472,0.00012126626580694136
0.00819668149171971,1.05440417152337,0.00013289224070151356,0.00011921423492507572
0.007822104227743713,1.0303498927335872,0.00013305495741064617,0.00011808961462708325
0.007410352764620684,0.9876466451375031,0.00013309512125599386,0.00011744220007275981
0.007167736900192125,0.9906844016845937,0.00013270279966353938,0.0001172234182462431
0.007086775015962107,0.9770235478424607,0.0001314269431119952,0.00011753952489299813
0.006966066309895113,0.9423135426460115,0.0001288091467686612,0.00011881849628908546
0.007177196788270007,0.8801973296856834,0.00012691423035081085,0.00012056949428259984
0.007120669300298992,0.854607285024403,0.00012734530466731084,0.00012113936645007559
0.0069427182934935815,0.8276468290640829,0.00012806593386184746,0.00012088914003118012
0.006867670430832433,0.7788753654581534,0.00012680986702974517,0.00012132256147822592
0.006781499863758023,0.7174364916704651,0.00012578184143808384,0.00012236174975497474
0.006828136170168217,0.6776717174786966,0.00012588291963415988,0.00012300666713782463
0.006448004147413395,0.6448227295406037,0.00012601753725020778,0.00012353164490954012
0.0065010921381788555,0.6419084952089577,0.0001255893055450208,0.00012440699887524386
0.006438869606584239,0.673381232365524,0.00012335185027738578,0.00012727654901917282
0.006692780337597038,0.7427111392715854,0.00012073916697898368,0.00013344311920997787
0.006800609289563561,0.8046908296536155,0.00011941963922184144,0.00014239922880085338
0.007205996357527615,0.8600792322984973,0.00011895247909972743,0.00015294761586424985
0.007812900435778888,0.9114849957716072,0.00011866051973333976,0.00016444181982229917
0.008912414827437855,0.9343907789899999,0.00011958491217248513,0.0001737953210178878
0.00977309996333295,0.9549500645184075,0.00012076677575763584,0.000180380579085844
0.0111213913229009,0.9774161041285453,0.00012165296257609463,0.00018566690280454192
0.012391404056940197,0.9732280943838892,0.0001223019152203612,0.00019018203942303423
0.014303524568013981,0.9503709830560944,0.000124234661832671,0.00019145108074833224
0.015306164655138805,0.9514810188787016,0.0001255955399393253,0.0001898112099069281
0.016049716274940673,0.9541060149991848,0.00012660926523849482,0.00018759083227866196
0.0161587901016569,0.9747501404496387,0.00012547788329764312,0.00018816050422304362
0.01628792654502643,0.9778162783292613,0.0001247481851853305,0.00019054723910656718
0.016761367514178168,0.9510139264621474,0.00012683449379194504,0.00018902338751020407
0.017254965726288037,0.9224549986435,0.0001285506789929003,0.0001856916480411893
0.017097750081936255,0.9270546066932679,0.00012745487852384904,0.0001859271793598284
0.016773588250506444,0.9315028526119173,0.00012658109465744268,0.0001873429452630917
0.01688625153677661,0.9213181640631143,0.000128669294850763,0.00018409977273813228
0.01669632620665449,0.9233168574722512,0.00013199397227311356,0.00017666031413695962
0.016634976115708886,0.9404650450537246,0.00013568260877972472,0.0001677874172379909
0.015266844682961963,0.9401301227326303,0.00013482187001846908,0.00016310343981629604
0.013986169313099399,0.9409143720865248,0.00013335839705566805,0.00016062595011974968
0.01256915288898608,0.9427427210098206,0.00013226072854570967,0.00015860000229287805
0.011427984138202422,0.9569394909926754,0.0001282134289910262,0.00016233596225171643
0.010435438417970844,0.9683525513456636,0.0001256352235413899,0.000167595396722423
0.010132440023453988,0.954356565516696,0.00012812101395135906,0.00016664089263302475
0.010122177342616697,0.9531463390908246,0.00013051597163288206,0.00016348538580958493
0.00966386513370565,0.9484705804224358,0.00013219531923345149,0.00015976451313347694
0.00897933437805986,0.9406699596188268,0.00013336208415290113,0.00015591861276209712
0.008401896447808073,0.9083236618235339,0.00013200023963536682,0.0001551316058272808
0.008139717687743504,0.8687604523118211,0.00013079744186241896,0.00015562365260570794
0.0077903140280392805,0.8292268616660948,0.00013095155591868652,0.00015517762492954805
0.007520702567146414,0.7957135238228361,0.00013241431805347445,0.00015342495135055062
0.0070590577874526305,0.7649474619475937,0.00013375180875423628,0.00015105348662635854
0.006997718364812134,0.7512121817751893,0.00013459379741770084,0.0001492233735259047
0.006819325057666678,0.7378477355047309,0.00013374935123983318,0.00014941666189333553
0.006726768400119601,0.7361548105008477,0.00013313762200753605,0.0001499810844934754
0.006593839492078989,0.7375352090452811,0.00013341890970611133,0.0001503336028625114
0.006554166660696402,0.7392913752315551,0.00013363038209825983,0.00015095043956735973
0.006087947463061844,0.7736259870787575,0.00013731829536158444,0.0001476912007103409
0.006238853539255324,0.8123605373873886,0.0001411374744883657,0.00014434381803943498
0.006258677591508955,0.8116487071168695,0.00013995302904523294,0.00014492871629303826
0.006100246237982585,0.8344492787994967,0.00014107992297629767,0.00014418494684318516
0.0059047189939113905,0.8388845568115888,0.00014483728644443527,0.00014110606871816945
0.006043464843559588,0.811038108318661,0.00014611392815474522,0.00013989598135636852
0.0057488598654144435,0.8082551151897762,0.0001460872772017304,0.000139700633369586
0.005617558740600655,0.8043125153074318,0.00014587732467802132,0.000139830690784343
0.005353486008569852,0.7812305960422193,0.0001424774684095955,0.00014231197128445488
0.005211885802041916,0.7605310654456049,0.000139840531076299,0.0001448328831964594
0.005309925567311873,0.754494551157001,0.00013800263221944812,0.0001473547355959227
0.0053707280506662515,0.757732514117718,0.00013690741026621452,0.0001497873806214815
0.005368738282351042,0.7639662248552084,0.0001362282862108932,0.00015150337207871922
0.005279825676526856,0.767488571969307,0.00013826279125151442,0.00015085431115783319
0.005042536996631362,0.7676470859106019,0.00014013070483273696,0.00014947558408106565
0.004816149359785345,0.78325555367017,0.00014169449979140695,0.00014810767212708418
0.004958973255399664,0.7993514560070571,0.00014268136435128623,0.0001467565386696232
0.005055635078426226,0.795498833224041,0.00014064046878522752,0.00014813782541586604
0.005454695558597155,0.7857996540795203,0.00013817378764786892,0.00015087984411710513
0.0057199249116543305,0.7736202525075652,0.00013620704571136455,0.00015403438444191913
0.0060113120495056595,0.7400918484863733,0.00013523586484226745,0.00015713059188527686
0.005902814075690993,0.6792012504868895,0.00013478574925411454,0.00016018090474230384
0.0058331600961008,0.6293354217642114,0.00013474039206512838,0.00016294505569919223
0.005662934266584286,0.5858785101549334,0.00013495943116534256,0.0001658535013508715
0.005392256316366395,0.5454498417525563,0.0001355125244695397,0.00016861731455170736
0.0050642741271902224,0.5283044814632007,0.00013615139920434283,0.00017118960353399386
0.0047547467647854535,0.5164244690866332,0.00013554713928241036,0.0001757441200804878
0.004589571509675478,0.512043343593724,0.00013401640975130674,0.00018287372944819213
0.004471334778940346,0.5097005084920272,0.0001332902599797403,0.0001902868451412293
0.004711979576048137,0.5462212430048007,0.00013078894453631695,0.00020404475668402882
0.004800933912004382,0.5820501327561901,0.00012968692159357845,0.00021888223252362096
0.005311650780670731,0.6162763358417267,0.0001296014504033845,0.00023269740892075975
0.006021949732326604,0.6670897814503084,0.00012884207021804465,0.0002481000691888252
0.007180501546115497,0.7476473276535505,0.00012750172281148127,0.00026594583502487326
0.008701547504266141,0.8046073593295358,0.0001283148725702547,0.0002766757960403821
0.010174515889122736,0.8540899536341097,0.00012953873463255976,0.0002821256234901798
0.011584475104673066,0.8669230848062377,0.0001331990213549063,0.000276287865644529
0.012337606246025016,0.8834758486531507,0.00013575634797161526,0.00026814524976704707
0.012652311268140141,0.9226528538760718,0.00013569506147759574,0.000266173431995793
0.012845456870224613,0.9478042111459585,0.00013541136885046785,0.0002657097380436389
0.013326694735237723,0.922077513324742,0.0001384411734524536,0.0002544544300521402
0.013410650981743677,0.92244328314219,0.00014157563590294815,0.00023992075720558935
0.013912003304615872,0.9245496596349323,0.00014687430389330458,0.00021695384149991167
0.013427759182292614,0.9249165217145516,0.00015094083229461413,0.00019743147451243613
0.01173499593223965,0.9202282071715966,0.0001480396028054452,0.00019706579070481817
0.01024228032553695,0.9134774990148831,0.00014651739470464552,0.0001977542401235257
0.009337237623652902,0.9097356595453264,0.00014858502297746546,0.00019109837826796576
0.008444291482417028,0.9036050053253329,0.00014821370931089503,0.0001883150013536283
0.007476239031135488,0.8966531313409715,0.00014777123644682904,0.0001880849769056474
0.006451624362142511,0.913839739036162,0.0001427319741571037,0.00019791960530218456
0.006002264362397431,0.9536423223604804,0.00013818288784451794,0.00021198383560330913
0.00631235313045445,0.9570892015922812,0.0001414400250875941,0.00020704606583437103
0.006701767194253527,0.9584370994356207,0.0001450226402706034,0.00019644902897642094
0.007139718013590925,0.9501416066428494,0.0001478805515587887,0.00018659218560191125
0.0072852154966918424,0.9408825988991883,0.0001495701294310157,0.00017894478027473626
0.007483634541218604,0.9307145630925435,0.000150400258602415,0.00017303612117717924
0.0076442470332054036,0.9312329040404587,0.00015092451820424938,0.00016900439646039682
0.00766443139313783,0.9363465113215187,0.00015188744425244556,0.00016443932396128846
0.0075213862152161545,0.9544104057001278,0.00015529383788248364,0.00015636244151912617
0.007213497685279165,0.9752088294221916,0.00015811819224577361,0.00015025287023513235
0.006829781612767536,0.989141035066386,0.00016344926008765026,0.00014174797104192039
0.006201074813195004,0.9439578903130764,0.00016337153166145663,0.0001412721072854033
0.005816774741702192,0.9483277011532654,0.00015897627920916923,0.00014657500137315826
0.005384665546986039,0.9281691606348974,0.00015671500985305157,0.00015038097930083832
0.005110143017717889,0.8615878292833917,0.00015278727249542213,0.00015674554231977255
0.004966947075053873,0.8452623626564447,0.00014601939739767033,0.00016908087539319912
0.004939807458017563,0.83744484549279,0.00014122929007241621,0.00018144819444801166
0.0050197156463751835,0.8517174550401326,0.00013620227568889956,0.00019690028594053816
0.005106540409936548,0.8889771816128256,0.00013306830635176624,0.00020972273363821942
